#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.601674e+04 1.905929e+03 4.663410e+04 4.526420e+04
3.546900e-02 3.666038e+04 1.042027e+03 3.511709e+04 3.616662e+04
4.537800e-02 2.721417e+04 6.606966e+02 2.724573e+04 2.884132e+04
5.528000e-02 2.233450e+04 4.791010e+02 2.283080e+04 2.351348e+04
6.523200e-02 1.978247e+04 3.566662e+02 2.008609e+04 1.961799e+04
7.522900e-02 1.787460e+04 2.693702e+02 1.754443e+04 1.667657e+04
8.519300e-02 1.492606e+04 2.146253e+02 1.473453e+04 1.430981e+04
9.516600e-02 1.208447e+04 1.651124e+02 1.219396e+04 1.243658e+04
1.051550e-01 1.033041e+04 1.343026e+02 1.039449e+04 1.090981e+04
1.151310e-01 9.230166e+03 1.154324e+02 9.363024e+03 9.645697e+03
1.251240e-01 8.730615e+03 9.424579e+01 8.694397e+03 8.580398e+03
1.351250e-01 8.025587e+03 8.724854e+01 7.972030e+03 7.671520e+03
1.451200e-01 7.079736e+03 7.419250e+01 7.091428e+03 6.901259e+03
1.551180e-01 6.229379e+03 6.466602e+01 6.196324e+03 6.232792e+03
1.651050e-01 5.474638e+03 5.804587e+01 5.482368e+03 5.647001e+03
1.750880e-01 5.126560e+03 5.337509e+01 5.013390e+03 5.140289e+03
1.850890e-01 4.692057e+03 4.815227e+01 4.688717e+03 4.693492e+03
1.950930e-01 4.338314e+03 4.364512e+01 4.386326e+03 4.303782e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#3.906714e+00	8.122589e+03	-3.682409e+03	3.282134e+02	3.426770e+00	1.297546e+04	-5.647032e+03	6.137095e+02	4.300000e+00	 4.300000e+00	 6.739563e-01	 9.903976e-01	 1.031285e+00	 6.077778e+01	 72-17
