#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 1.504502e+03 6.325086e+03 -2.757724e+03 -3.025365e+03
3.546900e-02 -1.287677e+03 3.815159e+03 -2.278727e+03 -2.462555e+03
4.536800e-02 -1.202046e+03 2.368460e+03 -2.105270e+03 -2.079253e+03
5.531400e-02 -1.058669e+03 1.678381e+03 -1.981417e+03 -1.796587e+03
6.525800e-02 -2.796035e+03 1.303364e+03 -1.706465e+03 -1.534996e+03
7.520900e-02 -7.312546e+02 1.002909e+03 -1.287060e+03 -1.258979e+03
8.517500e-02 -2.061988e+02 7.208199e+02 -9.516076e+02 -1.057506e+03
9.515700e-02 -1.387198e+03 5.675477e+02 -7.725442e+02 -9.018859e+02
1.051620e-01 -4.843098e+02 4.437997e+02 -7.208910e+02 -7.723297e+02
1.151480e-01 -5.637979e+02 3.832416e+02 -7.226676e+02 -6.796527e+02
1.251460e-01 -1.136989e+03 3.156288e+02 -7.007831e+02 -6.207220e+02
1.351460e-01 -5.496756e+02 2.805437e+02 -6.456457e+02 -5.965476e+02
1.451320e-01 -6.254296e+02 2.448660e+02 -5.794909e+02 -5.862845e+02
1.551140e-01 -6.318593e+02 2.094551e+02 -5.500189e+02 -5.895083e+02
1.651020e-01 -3.736224e+02 1.810060e+02 -5.810910e+02 -6.144025e+02
1.751050e-01 -6.259861e+02 1.532352e+02 -6.390324e+02 -6.451651e+02
1.850970e-01 -6.886152e+02 1.451350e+02 -6.988715e+02 -6.839058e+02
1.950850e-01 -7.955605e+02 1.365361e+02 -7.368644e+02 -7.195935e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.941353e+00	1.391810e+04	-6.916511e+03	1.276317e+02	6.541224e+00	7.724205e+03	-4.345832e+03	-1.654779e+02	1.385000e+01	 9.030000e+00	 4.107417e-01	 1.020703e+00	 9.882653e-01	 5.062971e+01	 72-17
