#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 -9.122731e+03 3.747253e+03 -5.632097e+03 -5.426725e+03
3.546900e-02 -3.455873e+03 2.138581e+03 -4.251160e+03 -4.104612e+03
4.537800e-02 -5.304324e+03 1.389354e+03 -3.199647e+03 -3.221868e+03
5.528000e-02 -2.398424e+03 1.021824e+03 -2.407251e+03 -2.567742e+03
6.523200e-02 -1.391121e+03 7.435086e+02 -1.932210e+03 -2.081319e+03
7.522900e-02 -1.647832e+03 5.752496e+02 -1.731295e+03 -1.739227e+03
8.519300e-02 -1.553568e+03 4.423735e+02 -1.594953e+03 -1.472132e+03
9.516600e-02 -9.705274e+02 3.571042e+02 -1.383203e+03 -1.255908e+03
1.051550e-01 -7.988881e+02 2.864621e+02 -1.115915e+03 -1.096285e+03
1.151310e-01 -1.188245e+03 2.379100e+02 -8.875275e+02 -9.731658e+02
1.251240e-01 -9.961789e+02 2.072905e+02 -7.833822e+02 -8.801088e+02
1.351250e-01 -4.251341e+02 1.847082e+02 -7.828837e+02 -8.063927e+02
1.451200e-01 -1.007026e+03 1.576932e+02 -8.052500e+02 -7.527118e+02
1.551180e-01 -8.983001e+02 1.373050e+02 -7.864911e+02 -7.192504e+02
1.651050e-01 -7.008117e+02 1.152264e+02 -7.173756e+02 -6.933718e+02
1.750880e-01 -5.967949e+02 1.098447e+02 -6.502587e+02 -6.776670e+02
1.850890e-01 -5.892605e+02 9.784459e+01 -6.242440e+02 -6.682922e+02
1.950930e-01 -7.507122e+02 9.079194e+01 -6.441406e+02 -6.658768e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.751994e+00	5.795492e+03	-2.026440e+03	-1.282515e+01	5.318182e+00	-1.756223e+04	4.073735e+03	-4.003957e+02	4.300000e+00	 4.300000e+00	 1.209384e-01	 9.881786e-01	 1.018036e+00	 4.492253e+01	 72-17
