#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 -6.329360e+03 6.325086e+03 2.778955e+03 3.572221e+03
3.546900e-02 -3.727949e+03 3.815159e+03 3.145489e+02 6.403693e+02
4.536800e-02 3.436935e+03 2.368460e+03 -9.341647e+01 -4.859071e+02
5.531400e-02 8.850154e+02 1.678381e+03 -2.363922e+02 -8.580839e+02
6.525800e-02 -2.166258e+02 1.303364e+03 -7.707410e+02 -9.622503e+02
7.520900e-02 -4.551248e+02 1.002909e+03 -1.416622e+03 -1.072841e+03
8.517500e-02 -1.949794e+03 7.208199e+02 -1.474329e+03 -1.054383e+03
9.515700e-02 -1.578544e+03 5.675477e+02 -1.083212e+03 -1.014049e+03
1.051620e-01 -1.026947e+03 4.437997e+02 -7.281459e+02 -9.768394e+02
1.151480e-01 -5.424540e+02 3.832416e+02 -7.018241e+02 -9.382199e+02
1.251460e-01 -4.314392e+02 3.156288e+02 -8.968232e+02 -9.108357e+02
1.351460e-01 -9.152801e+02 2.805437e+02 -1.010391e+03 -8.694158e+02
1.451320e-01 -1.149536e+03 2.448660e+02 -9.632095e+02 -8.469174e+02
1.551140e-01 -7.561441e+02 2.094551e+02 -8.367147e+02 -8.319002e+02
1.651020e-01 -5.612406e+02 1.810060e+02 -7.387975e+02 -8.030914e+02
1.751050e-01 -8.177145e+02 1.532352e+02 -7.329514e+02 -7.858900e+02
1.850970e-01 -9.790718e+02 1.451350e+02 -7.520595e+02 -7.577796e+02
1.950850e-01 -6.390852e+02 1.365361e+02 -7.620622e+02 -7.376359e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#6.948552e+00	1.678750e+04	-6.483592e+03	2.903552e+02	7.871724e+00	8.239063e+03	-4.232418e+03	1.313561e+02	1.385000e+01	 9.030000e+00	 2.228735e-01	 9.407498e-01	 1.013026e+00	 5.975222e+01	 72-17
