#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.217340e+04 3.146132e+03 4.851997e+04 4.588635e+04
3.546900e-02 4.053318e+04 1.798466e+03 3.863589e+04 3.974632e+04
4.536800e-02 3.281069e+04 1.130281e+03 3.030833e+04 3.256908e+04
5.531400e-02 2.551821e+04 7.895195e+02 2.536924e+04 2.666610e+04
6.525800e-02 2.243196e+04 5.746752e+02 2.240118e+04 2.219600e+04
7.520900e-02 1.920358e+04 4.555268e+02 1.974892e+04 1.879697e+04
8.517500e-02 1.650060e+04 3.439291e+02 1.670526e+04 1.600369e+04
9.515700e-02 1.342087e+04 2.678954e+02 1.376833e+04 1.373269e+04
1.051620e-01 1.127599e+04 2.112183e+02 1.152279e+04 1.190849e+04
1.151480e-01 1.012910e+04 1.800903e+02 1.005125e+04 1.040230e+04
1.251460e-01 8.980464e+03 1.559694e+02 9.074466e+03 9.152793e+03
1.351460e-01 8.192139e+03 1.344518e+02 8.231635e+03 8.100393e+03
1.451320e-01 7.571226e+03 1.115548e+02 7.374505e+03 7.219509e+03
1.551140e-01 6.598147e+03 9.833871e+01 6.546285e+03 6.485568e+03
1.651020e-01 5.778447e+03 8.789074e+01 5.825096e+03 5.856246e+03
1.751050e-01 5.155895e+03 7.739142e+01 5.259758e+03 5.318309e+03
1.850970e-01 4.691429e+03 7.086372e+01 4.832988e+03 4.866768e+03
1.950850e-01 4.577689e+03 6.339446e+01 4.482369e+03 4.481169e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#6.514073e+00	1.106583e+04	-2.715035e+03	-3.138950e+02	4.149674e+00	1.823252e+04	-6.197595e+03	5.824171e+02	1.385000e+01	 9.030000e+00	 2.054611e-01	 1.079607e+00	 1.060121e+00	 8.097079e+01	 72-17
