#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 2.826409e+03 6.325086e+03 6.138507e+03 6.650128e+03
3.546900e-02 4.440991e+03 3.815159e+03 2.983458e+03 3.203540e+03
4.536800e-02 2.562954e+03 2.368460e+03 1.765713e+03 1.518103e+03
5.531400e-02 2.340433e+03 1.678381e+03 1.067520e+03 6.484327e+02
6.525800e-02 -4.180384e+02 1.303364e+03 2.846486e+02 1.285927e+02
7.520900e-02 -9.500931e+02 1.002909e+03 -4.687313e+02 -2.562928e+02
8.517500e-02 -7.612600e+02 7.208199e+02 -8.049481e+02 -5.002693e+02
9.515700e-02 -6.596055e+02 5.675477e+02 -7.312884e+02 -6.399111e+02
1.051620e-01 -9.470274e+02 4.437997e+02 -5.939765e+02 -7.441601e+02
1.151480e-01 -1.093966e+03 3.832416e+02 -6.168379e+02 -8.055099e+02
1.251460e-01 -8.999968e+02 3.156288e+02 -7.898493e+02 -8.419793e+02
1.351460e-01 -9.121803e+02 2.805437e+02 -9.311326e+02 -8.492244e+02
1.451320e-01 -5.391242e+02 2.448660e+02 -9.402055e+02 -8.395140e+02
1.551140e-01 -8.592102e+02 2.094551e+02 -8.600326e+02 -8.273915e+02
1.651020e-01 -6.919990e+02 1.810060e+02 -7.627425e+02 -7.961993e+02
1.751050e-01 -7.978352e+02 1.532352e+02 -7.105440e+02 -7.575892e+02
1.850970e-01 -5.624148e+02 1.451350e+02 -6.915427e+02 -7.117262e+02
1.950850e-01 -5.751693e+02 1.365361e+02 -6.693062e+02 -6.598131e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.213939e+00	1.640785e+04	-5.948092e+03	4.267457e+02	5.253982e+00	-2.073295e+03	4.857219e+02	-5.706482e+01	1.385000e+01	 9.030000e+00	 2.399146e-02	 9.774342e-01	 1.041255e+00	 5.667280e+01	 72-17
