#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 -9.769060e+02 3.747253e+03 -4.134657e+03 -4.647436e+03
3.546900e-02 -2.832367e+03 2.138581e+03 -2.740841e+03 -3.080680e+03
4.537800e-02 -2.510388e+03 1.389354e+03 -2.415963e+03 -2.320299e+03
5.528000e-02 -2.956630e+03 1.021824e+03 -2.383252e+03 -1.964942e+03
6.523200e-02 -1.636340e+03 7.435086e+02 -2.071223e+03 -1.722633e+03
7.522900e-02 -1.232210e+03 5.752496e+02 -1.475909e+03 -1.499435e+03
8.519300e-02 -1.356741e+03 4.423735e+02 -9.812614e+02 -1.312358e+03
9.516600e-02 -1.212444e+03 3.571042e+02 -8.926002e+02 -1.201411e+03
1.051550e-01 -1.033385e+03 2.864621e+02 -1.064967e+03 -1.087935e+03
1.151310e-01 -1.103442e+03 2.379100e+02 -1.233681e+03 -9.994966e+02
1.251240e-01 -1.088830e+03 2.072905e+02 -1.168253e+03 -9.201064e+02
1.351250e-01 -1.274384e+03 1.847082e+02 -9.115661e+02 -8.559963e+02
1.451200e-01 -6.731286e+02 1.576932e+02 -6.674839e+02 -8.075193e+02
1.551180e-01 -4.544914e+02 1.373050e+02 -5.725361e+02 -7.534390e+02
1.651050e-01 -3.596500e+02 1.152264e+02 -6.340640e+02 -7.069585e+02
1.750880e-01 -7.226585e+02 1.098447e+02 -7.348922e+02 -6.714454e+02
1.850890e-01 -7.206841e+02 9.784459e+01 -7.500664e+02 -6.313415e+02
1.950930e-01 -6.745008e+02 9.079194e+01 -6.691609e+02 -5.961300e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.375299e+00	8.392862e+03	-3.117595e+03	-7.198215e+01	4.279403e+00	9.279509e+03	-3.236554e+03	-5.082752e+01	4.300000e+00	 4.300000e+00	 1.905399e-01	 1.090310e+00	 1.006036e+00	 6.095765e+01	 72-17
