#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.580494e+04 1.905929e+03 4.598520e+04 4.463898e+04
3.546900e-02 3.580177e+04 1.042027e+03 3.498026e+04 3.602090e+04
4.537800e-02 2.802906e+04 6.606966e+02 2.733833e+04 2.888955e+04
5.528000e-02 2.362930e+04 4.791010e+02 2.298480e+04 2.363390e+04
6.523200e-02 1.975240e+04 3.566662e+02 2.019612e+04 1.974817e+04
7.522900e-02 1.737386e+04 2.693702e+02 1.759484e+04 1.678558e+04
8.519300e-02 1.511610e+04 2.146253e+02 1.478013e+04 1.439187e+04
9.516600e-02 1.205297e+04 1.651124e+02 1.226899e+04 1.248818e+04
1.051550e-01 1.027327e+04 1.343026e+02 1.047592e+04 1.093363e+04
1.151310e-01 9.527075e+03 1.154324e+02 9.399109e+03 9.648069e+03
1.251240e-01 8.723226e+03 9.424579e+01 8.662106e+03 8.566519e+03
1.351250e-01 7.804668e+03 8.724854e+01 7.901990e+03 7.647196e+03
1.451200e-01 7.158913e+03 7.419250e+01 7.033872e+03 6.871717e+03
1.551180e-01 6.138216e+03 6.466602e+01 6.175859e+03 6.202646e+03
1.651050e-01 5.440741e+03 5.804587e+01 5.485845e+03 5.619896e+03
1.750880e-01 5.013490e+03 5.337509e+01 5.012135e+03 5.117440e+03
1.850890e-01 4.625716e+03 4.815227e+01 4.668233e+03 4.675181e+03
1.950930e-01 4.370463e+03 4.364512e+01 4.355174e+03 4.290326e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.291510e+00	5.590180e+03	-1.967209e+03	2.248155e+02	2.549992e+00	-2.175349e+03	-1.052393e+03	6.193152e+02	4.300000e+00	 4.300000e+00	 2.341678e-01	 1.024822e+00	 1.010921e+00	 6.849730e+01	 72-17
