#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 2.525015e+03 3.747253e+03 -4.609388e+03 -4.440602e+03
3.546900e-02 -3.084124e+02 2.138581e+03 -3.548718e+03 -3.449341e+03
4.537800e-02 -3.421005e+03 1.389354e+03 -2.743441e+03 -2.792740e+03
5.528000e-02 -1.513871e+03 1.021824e+03 -2.172810e+03 -2.313116e+03
6.523200e-02 -1.979279e+03 7.435086e+02 -1.865293e+03 -1.957824e+03
7.522900e-02 -2.565357e+03 5.752496e+02 -1.746280e+03 -1.710302e+03
8.519300e-02 -1.440037e+03 4.423735e+02 -1.617429e+03 -1.504973e+03
9.516600e-02 -1.058731e+03 3.571042e+02 -1.410721e+03 -1.338064e+03
1.051550e-01 -1.043744e+03 2.864621e+02 -1.177792e+03 -1.204415e+03
1.151310e-01 -1.208229e+03 2.379100e+02 -1.012933e+03 -1.095018e+03
1.251240e-01 -1.129919e+03 2.072905e+02 -9.502736e+02 -1.002837e+03
1.351250e-01 -9.642710e+02 1.847082e+02 -9.375471e+02 -9.213251e+02
1.451200e-01 -9.026500e+02 1.576932e+02 -9.085267e+02 -8.542161e+02
1.551180e-01 -7.192919e+02 1.373050e+02 -8.350781e+02 -7.981273e+02
1.651050e-01 -6.143615e+02 1.152264e+02 -7.391981e+02 -7.456878e+02
1.750880e-01 -6.484346e+02 1.098447e+02 -6.693445e+02 -7.025663e+02
1.850890e-01 -5.942754e+02 9.784459e+01 -6.356238e+02 -6.616602e+02
1.950930e-01 -7.644703e+02 9.079194e+01 -6.285468e+02 -6.284282e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.537625e+00	-3.035108e+02	-9.409747e+01	-9.853417e+01	4.057181e+00	1.238466e+03	-1.321791e+02	-1.235119e+02	4.300000e+00	 4.300000e+00	 2.449459e-02	 9.719755e-01	 9.982554e-01	 6.245194e+01	 72-17
