#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 -8.003882e+03 6.325086e+03 -6.986980e+03 -6.577807e+03
3.546900e-02 -7.764444e+03 3.815159e+03 -5.827754e+03 -5.543913e+03
4.536800e-02 -7.248798e+03 2.368460e+03 -4.472470e+03 -4.523112e+03
5.531400e-02 -3.779797e+03 1.678381e+03 -3.241320e+03 -3.544328e+03
6.525800e-02 -1.956446e+03 1.303364e+03 -2.461963e+03 -2.714694e+03
7.520900e-02 -1.851654e+02 1.002909e+03 -2.072899e+03 -2.056904e+03
8.517500e-02 -2.131143e+03 7.208199e+02 -1.774466e+03 -1.556291e+03
9.515700e-02 -1.336517e+03 5.675477e+02 -1.303302e+03 -1.127273e+03
1.051620e-01 -9.829661e+02 4.437997e+02 -8.026275e+02 -8.208051e+02
1.151480e-01 -3.677359e+02 3.832416e+02 -4.554384e+02 -6.001992e+02
1.251460e-01 -5.996232e+02 3.156288e+02 -3.615218e+02 -4.663918e+02
1.351460e-01 -6.361725e+02 2.805437e+02 -4.167889e+02 -4.005293e+02
1.451320e-01 -6.200431e+02 2.448660e+02 -4.641640e+02 -3.794849e+02
1.551140e-01 -7.672637e+02 2.094551e+02 -4.795919e+02 -4.208478e+02
1.651020e-01 -5.335539e+02 1.810060e+02 -4.935345e+02 -4.997257e+02
1.751050e-01 -6.311928e+02 1.532352e+02 -5.562022e+02 -5.985509e+02
1.850970e-01 -8.357787e+02 1.451350e+02 -6.951211e+02 -7.270033e+02
1.950850e-01 -7.552387e+02 1.365361e+02 -8.597013e+02 -8.612512e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#6.465240e+00	2.816686e+03	-5.921524e+03	-1.790215e+01	4.226336e+00	1.787070e+03	-3.349715e+03	-1.628209e+02	1.385000e+01	 9.030000e+00	 6.474825e-01	 1.004628e+00	 1.056141e+00	 6.069849e+01	 72-17
