#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 1.753632e+03 3.747253e+03 -4.769473e+03 -4.697246e+03
3.546900e-02 -4.753018e+03 2.138581e+03 -4.256438e+03 -4.135599e+03
4.537800e-02 -4.965794e+03 1.389354e+03 -3.662038e+03 -3.568507e+03
5.528000e-02 -4.132964e+03 1.021824e+03 -3.006258e+03 -3.035579e+03
6.523200e-02 -2.029352e+03 7.435086e+02 -2.402964e+03 -2.553846e+03
7.522900e-02 -8.169128e+02 5.752496e+02 -2.007606e+03 -2.148847e+03
8.519300e-02 -1.442699e+03 4.423735e+02 -1.818196e+03 -1.812332e+03
9.516600e-02 -1.960247e+03 3.571042e+02 -1.671234e+03 -1.523363e+03
1.051550e-01 -1.666556e+03 2.864621e+02 -1.437324e+03 -1.293111e+03
1.151310e-01 -1.079482e+03 2.379100e+02 -1.118000e+03 -1.109916e+03
1.251240e-01 -1.317573e+03 2.072905e+02 -8.505679e+02 -9.684898e+02
1.351250e-01 -7.949829e+02 1.847082e+02 -7.412664e+02 -8.605251e+02
1.451200e-01 -7.636294e+02 1.576932e+02 -7.623653e+02 -7.795004e+02
1.551180e-01 -6.996948e+02 1.373050e+02 -8.061056e+02 -7.282315e+02
1.651050e-01 -6.574931e+02 1.152264e+02 -7.789849e+02 -6.927147e+02
1.750880e-01 -5.293249e+02 1.098447e+02 -6.893985e+02 -6.672604e+02
1.850890e-01 -5.175076e+02 9.784459e+01 -6.078389e+02 -6.513188e+02
1.950930e-01 -7.607774e+02 9.079194e+01 -5.833122e+02 -6.400486e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#3.837055e+00	1.739970e+04	-7.022182e+03	1.307272e+02	4.536053e+00	3.962161e+03	-2.717559e+03	-2.964730e+02	4.300000e+00	 4.300000e+00	 5.653402e-01	 9.868309e-01	 1.004195e+00	 5.728800e+01	 72-17
