#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.773622e+03 6.325086e+03 -2.053550e+03 -2.635665e+03
3.546900e-02 2.232689e+03 3.815159e+03 -1.347004e+03 -1.774442e+03
4.536800e-02 -2.853636e+02 2.368460e+03 -1.401882e+03 -1.386123e+03
5.531400e-02 -2.257795e+03 1.678381e+03 -1.638473e+03 -1.256376e+03
6.525800e-02 -3.625636e+03 1.303364e+03 -1.532188e+03 -1.145453e+03
7.520900e-02 2.239887e+01 1.002909e+03 -1.070927e+03 -9.808183e+02
8.517500e-02 1.574698e+01 7.208199e+02 -6.363318e+02 -8.438507e+02
9.515700e-02 -9.177051e+02 5.675477e+02 -5.086777e+02 -7.791805e+02
1.051620e-01 -6.422730e+02 4.437997e+02 -5.880063e+02 -7.007630e+02
1.151480e-01 -1.939939e+02 3.832416e+02 -7.295056e+02 -6.507427e+02
1.251460e-01 -9.913978e+02 3.156288e+02 -7.623262e+02 -6.123784e+02
1.351460e-01 -1.020930e+03 2.805437e+02 -6.874788e+02 -5.973005e+02
1.451320e-01 -4.816392e+02 2.448660e+02 -5.906199e+02 -6.001858e+02
1.551140e-01 -8.681521e+02 2.094551e+02 -5.301196e+02 -5.943261e+02
1.651020e-01 -5.825191e+02 1.810060e+02 -5.517375e+02 -6.059631e+02
1.751050e-01 -5.324582e+02 1.532352e+02 -6.139709e+02 -6.265666e+02
1.850970e-01 -3.922428e+02 1.451350e+02 -6.619499e+02 -6.422318e+02
1.950850e-01 -7.619733e+02 1.365361e+02 -6.881039e+02 -6.628078e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#6.430666e+00	1.230343e+04	-5.958370e+03	8.063116e+01	7.382338e+00	1.326911e+04	-5.710278e+03	-5.658219e+01	1.385000e+01	 9.030000e+00	 3.001589e-01	 1.071076e+00	 1.004347e+00	 5.707162e+01	 72-17
