#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.287946e+04 1.905929e+03 4.421986e+04 4.281153e+04
3.546900e-02 3.450990e+04 1.042027e+03 3.418828e+04 3.565447e+04
4.537800e-02 2.765745e+04 6.606966e+02 2.702229e+04 2.887058e+04
5.528000e-02 2.332828e+04 4.791010e+02 2.315855e+04 2.372799e+04
6.523200e-02 2.037591e+04 3.566662e+02 2.058072e+04 1.987445e+04
7.522900e-02 1.771470e+04 2.693702e+02 1.780515e+04 1.687524e+04
8.519300e-02 1.493339e+04 2.146253e+02 1.472275e+04 1.444001e+04
9.516600e-02 1.223633e+04 1.651124e+02 1.212161e+04 1.250993e+04
1.051550e-01 1.024317e+04 1.343026e+02 1.042273e+04 1.092832e+04
1.151310e-01 9.329221e+03 1.154324e+02 9.468829e+03 9.626370e+03
1.251240e-01 8.798959e+03 9.424579e+01 8.738298e+03 8.533256e+03
1.351250e-01 8.018538e+03 8.724854e+01 7.890741e+03 7.615399e+03
1.451200e-01 6.861330e+03 7.419250e+01 6.942816e+03 6.845295e+03
1.551180e-01 6.056655e+03 6.466602e+01 6.083905e+03 6.181343e+03
1.651050e-01 5.442405e+03 5.804587e+01 5.465406e+03 5.613606e+03
1.750880e-01 5.093296e+03 5.337509e+01 5.059342e+03 5.125230e+03
1.850890e-01 4.740390e+03 4.815227e+01 4.740898e+03 4.701576e+03
1.950930e-01 4.406240e+03 4.364512e+01 4.412083e+03 4.333751e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.092579e+00	2.078316e+03	8.917322e+01	-3.556115e+01	3.946505e+00	-1.359131e+03	3.119726e+01	2.423115e+02	4.300000e+00	 4.300000e+00	 1.065249e-02	 9.535246e-01	 1.006857e+00	 4.148171e+01	 72-17
