#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.522185e+04 1.905929e+03 4.507404e+04 4.378627e+04
3.546900e-02 3.378190e+04 1.042027e+03 3.446931e+04 3.571172e+04
4.537800e-02 2.770286e+04 6.606966e+02 2.710500e+04 2.874047e+04
5.528000e-02 2.297261e+04 4.791010e+02 2.301554e+04 2.356756e+04
6.523200e-02 2.030339e+04 3.566662e+02 2.031257e+04 1.972422e+04
7.522900e-02 1.759568e+04 2.693702e+02 1.759717e+04 1.676006e+04
8.519300e-02 1.447089e+04 2.146253e+02 1.465583e+04 1.436205e+04
9.516600e-02 1.221846e+04 1.651124e+02 1.214026e+04 1.246032e+04
1.051550e-01 1.040146e+04 1.343026e+02 1.043610e+04 1.090076e+04
1.151310e-01 9.452371e+03 1.154324e+02 9.439304e+03 9.612727e+03
1.251240e-01 8.716531e+03 9.424579e+01 8.695298e+03 8.528950e+03
1.351250e-01 7.900538e+03 8.724854e+01 7.870549e+03 7.613034e+03
1.451200e-01 6.975705e+03 7.419250e+01 6.950729e+03 6.840639e+03
1.551180e-01 6.091538e+03 6.466602e+01 6.095864e+03 6.171572e+03
1.651050e-01 5.453974e+03 5.804587e+01 5.454438e+03 5.594021e+03
1.750880e-01 4.972401e+03 5.337509e+01 5.021572e+03 5.095418e+03
1.850890e-01 4.703807e+03 4.815227e+01 4.685147e+03 4.658396e+03
1.950930e-01 4.339786e+03 4.364512e+01 4.350099e+03 4.276756e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.105713e+00	-9.274060e+02	-1.305917e+02	2.120578e+02	4.162404e+00	5.251401e+03	-1.588046e+03	2.500453e+02	4.300000e+00	 4.300000e+00	 9.907509e-02	 1.017904e+00	 9.844350e-01	 3.087029e+01	 72-17
