#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.461920e+04 1.905929e+03 4.703169e+04 4.582826e+04
3.546900e-02 3.616918e+04 1.042027e+03 3.552054e+04 3.657822e+04
4.537800e-02 2.769778e+04 6.606966e+02 2.772205e+04 2.918010e+04
5.528000e-02 2.398881e+04 4.791010e+02 2.325728e+04 2.379556e+04
6.523200e-02 2.039134e+04 3.566662e+02 2.030720e+04 1.982869e+04
7.522900e-02 1.734099e+04 2.693702e+02 1.754101e+04 1.679861e+04
8.519300e-02 1.453489e+04 2.146253e+02 1.466632e+04 1.436843e+04
9.516600e-02 1.218070e+04 1.651124e+02 1.219673e+04 1.244456e+04
1.051550e-01 1.037879e+04 1.343026e+02 1.046789e+04 1.087662e+04
1.151310e-01 9.417922e+03 1.154324e+02 9.407189e+03 9.586913e+03
1.251240e-01 8.703954e+03 9.424579e+01 8.628614e+03 8.508000e+03
1.351250e-01 7.825569e+03 8.724854e+01 7.822666e+03 7.599249e+03
1.451200e-01 6.971863e+03 7.419250e+01 6.949816e+03 6.836309e+03
1.551180e-01 6.121099e+03 6.466602e+01 6.132694e+03 6.181260e+03
1.651050e-01 5.485140e+03 5.804587e+01 5.499424e+03 5.617547e+03
1.750880e-01 5.100823e+03 5.337509e+01 5.060480e+03 5.134335e+03
1.850890e-01 4.716218e+03 4.815227e+01 4.724832e+03 4.713268e+03
1.950930e-01 4.408733e+03 4.364512e+01 4.408158e+03 4.348567e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#3.709316e+00	5.230538e+03	-1.790728e+03	4.136802e+02	3.517713e+00	-1.075027e+03	-4.011168e+02	3.625435e+02	4.300000e+00	 4.300000e+00	 2.240116e-02	 1.034483e+00	 9.886943e-01	 3.744409e+01	 72-17
