#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 3.988258e+03 3.747253e+03 -3.585221e+03 -3.574807e+03
3.546900e-02 2.468904e+01 2.138581e+03 -3.253340e+03 -3.185950e+03
4.537800e-02 -4.398632e+03 1.389354e+03 -2.875691e+03 -2.785623e+03
5.528000e-02 -1.432455e+03 1.021824e+03 -2.427258e+03 -2.403958e+03
6.523200e-02 -2.164654e+03 7.435086e+02 -1.967437e+03 -2.054184e+03
7.522900e-02 -1.988798e+03 5.752496e+02 -1.621480e+03 -1.746975e+03
8.519300e-02 -9.505703e+02 4.423735e+02 -1.454319e+03 -1.496152e+03
9.516600e-02 -1.920008e+03 3.571042e+02 -1.364750e+03 -1.281012e+03
1.051550e-01 -1.228147e+03 2.864621e+02 -1.230893e+03 -1.105529e+03
1.151310e-01 -9.564301e+02 2.379100e+02 -1.010790e+03 -9.627106e+02
1.251240e-01 -8.011842e+02 2.072905e+02 -7.917905e+02 -8.546950e+02
1.351250e-01 -4.621560e+02 1.847082e+02 -6.696974e+02 -7.710566e+02
1.451200e-01 -7.889695e+02 1.576932e+02 -6.578606e+02 -7.038774e+02
1.551180e-01 -5.783318e+02 1.373050e+02 -6.934228e+02 -6.572343e+02
1.651050e-01 -5.661162e+02 1.152264e+02 -6.912778e+02 -6.212347e+02
1.750880e-01 -7.419251e+02 1.098447e+02 -6.363830e+02 -5.968005e+02
1.850890e-01 -6.648875e+02 9.784459e+01 -5.634417e+02 -5.778271e+02
1.950930e-01 -4.418986e+02 9.079194e+01 -5.176285e+02 -5.603603e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.915948e+00	8.782619e+03	-4.258684e+03	-2.790877e+01	3.819925e+00	1.857982e+04	-6.332539e+03	9.228873e+01	4.300000e+00	 4.300000e+00	 4.114470e-01	 1.003410e+00	 1.009055e+00	 5.411630e+01	 72-17
