#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.666240e+04 1.905929e+03 4.687837e+04 4.571980e+04
3.546900e-02 3.552833e+04 1.042027e+03 3.546271e+04 3.658243e+04
4.537800e-02 2.862460e+04 6.606966e+02 2.775728e+04 2.922621e+04
5.528000e-02 2.294974e+04 4.791010e+02 2.337961e+04 2.387239e+04
6.523200e-02 2.045425e+04 3.566662e+02 2.045032e+04 1.992209e+04
7.522900e-02 1.758386e+04 2.693702e+02 1.763673e+04 1.689010e+04
8.519300e-02 1.473658e+04 2.146253e+02 1.471489e+04 1.445582e+04
9.516600e-02 1.226758e+04 1.651124e+02 1.223974e+04 1.252596e+04
1.051550e-01 1.067795e+04 1.343026e+02 1.053679e+04 1.094790e+04
1.151310e-01 9.408788e+03 1.154324e+02 9.498534e+03 9.649373e+03
1.251240e-01 8.749569e+03 9.424579e+01 8.706042e+03 8.557463e+03
1.351250e-01 7.880958e+03 8.724854e+01 7.862154e+03 7.635879e+03
1.451200e-01 6.910497e+03 7.419250e+01 6.954784e+03 6.860059e+03
1.551180e-01 6.080901e+03 6.466602e+01 6.122003e+03 6.190042e+03
1.651050e-01 5.493850e+03 5.804587e+01 5.489315e+03 5.611554e+03
1.750880e-01 5.025240e+03 5.337509e+01 5.049009e+03 5.112276e+03
1.850890e-01 4.680943e+03 4.815227e+01 4.699275e+03 4.674565e+03
1.950930e-01 4.387124e+03 4.364512e+01 4.358081e+03 4.293725e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#3.337034e+00	-2.326724e+03	-2.542523e+02	4.469272e+02	4.621120e+00	8.522891e+03	-2.080444e+03	1.881843e+02	4.300000e+00	 4.300000e+00	 9.620003e-03	 9.904281e-01	 9.974954e-01	 5.192374e+01	 72-17
