#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 3.058025e+03 6.325086e+03 -8.602795e+03 -9.075986e+03
3.546900e-02 -7.346505e+03 3.815159e+03 -5.693998e+03 -6.035176e+03
4.536800e-02 -5.573014e+03 2.368460e+03 -4.395410e+03 -4.371129e+03
5.531400e-02 -1.664497e+03 1.678381e+03 -3.722672e+03 -3.403301e+03
6.525800e-02 -2.108090e+03 1.303364e+03 -3.031023e+03 -2.718057e+03
7.520900e-02 -1.861271e+03 1.002909e+03 -2.228211e+03 -2.165457e+03
8.517500e-02 -1.494417e+03 7.208199e+02 -1.547986e+03 -1.727280e+03
9.515700e-02 -1.738082e+03 5.675477e+02 -1.211245e+03 -1.433841e+03
1.051620e-01 -9.501334e+02 4.437997e+02 -1.100439e+03 -1.187065e+03
1.151480e-01 -1.146827e+03 3.832416e+02 -1.082286e+03 -1.011919e+03
1.251460e-01 -1.432823e+03 3.156288e+02 -1.001573e+03 -8.771602e+02
1.351460e-01 -7.139238e+02 2.805437e+02 -8.597977e+02 -7.876052e+02
1.451320e-01 -6.465918e+02 2.448660e+02 -7.321134e+02 -7.414884e+02
1.551140e-01 -5.809737e+02 2.094551e+02 -6.564716e+02 -7.089654e+02
1.651020e-01 -5.858785e+02 1.810060e+02 -6.567871e+02 -7.006399e+02
1.751050e-01 -6.597502e+02 1.532352e+02 -7.068097e+02 -7.175545e+02
1.850970e-01 -8.207196e+02 1.451350e+02 -7.532133e+02 -7.382787e+02
1.950850e-01 -7.521933e+02 1.365361e+02 -7.954531e+02 -7.754269e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.730102e+00	7.820632e+02	-2.240641e+03	-2.602250e+02	4.377543e+00	1.115048e+04	-5.544484e+03	-5.074335e+00	1.385000e+01	 9.030000e+00	 4.430772e-01	 1.092711e+00	 1.014673e+00	 4.417811e+01	 72-17
