#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 -5.915863e+03 6.325086e+03 -1.324819e+03 -1.064468e+03
3.546900e-02 2.408680e+03 3.815159e+03 -1.726909e+03 -1.635498e+03
4.536800e-02 -2.605150e+03 2.368460e+03 -1.590169e+03 -1.746773e+03
5.531400e-02 -1.691887e+03 1.678381e+03 -1.442766e+03 -1.663292e+03
6.525800e-02 -1.700607e+03 1.303364e+03 -1.483962e+03 -1.530806e+03
7.520900e-02 -7.343863e+02 1.002909e+03 -1.576674e+03 -1.424008e+03
8.517500e-02 -8.935393e+02 7.208199e+02 -1.474981e+03 -1.309842e+03
9.515700e-02 -1.688417e+03 5.675477e+02 -1.209384e+03 -1.198934e+03
1.051620e-01 -1.254667e+03 4.437997e+02 -9.874810e+02 -1.108427e+03
1.151480e-01 -1.091123e+03 3.832416e+02 -9.216680e+02 -1.027089e+03
1.251460e-01 -5.897524e+02 3.156288e+02 -9.665154e+02 -9.641741e+02
1.351460e-01 -1.011275e+03 2.805437e+02 -9.801381e+02 -9.050533e+02
1.451320e-01 -7.332521e+02 2.448660e+02 -9.141968e+02 -8.549832e+02
1.551140e-01 -9.681013e+02 2.094551e+02 -8.174691e+02 -8.176782e+02
1.651020e-01 -5.894420e+02 1.810060e+02 -7.408203e+02 -7.779286e+02
1.751050e-01 -7.473518e+02 1.532352e+02 -7.159656e+02 -7.461996e+02
1.850970e-01 -8.037316e+02 1.451350e+02 -7.101689e+02 -7.130903e+02
1.950850e-01 -6.059022e+02 1.365361e+02 -6.964959e+02 -6.815316e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.583433e+00	9.535024e+03	-3.732326e+03	4.954292e+01	3.597085e+00	8.618968e+03	-3.572217e+03	8.012354e+01	1.385000e+01	 9.030000e+00	 2.139222e-01	 9.787483e-01	 1.012004e+00	 5.016244e+01	 72-17
