#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.191794e+04 1.905929e+03 4.325232e+04 4.176791e+04
3.546900e-02 3.308957e+04 1.042027e+03 3.364285e+04 3.481475e+04
4.537800e-02 2.664185e+04 6.606966e+02 2.660615e+04 2.832156e+04
5.528000e-02 2.348068e+04 4.791010e+02 2.266501e+04 2.336401e+04
6.523200e-02 2.055310e+04 3.566662e+02 2.014051e+04 1.963631e+04
7.522900e-02 1.756023e+04 2.693702e+02 1.763628e+04 1.675731e+04
8.519300e-02 1.519572e+04 2.146253e+02 1.480746e+04 1.440158e+04
9.516600e-02 1.221197e+04 1.651124e+02 1.227133e+04 1.251819e+04
1.051550e-01 1.034893e+04 1.343026e+02 1.048445e+04 1.097132e+04
1.151310e-01 9.272093e+03 1.154324e+02 9.434355e+03 9.687190e+03
1.251240e-01 8.611813e+03 9.424579e+01 8.712761e+03 8.603069e+03
1.351250e-01 7.888144e+03 8.724854e+01 7.945450e+03 7.679308e+03
1.451200e-01 7.103101e+03 7.419250e+01 7.059224e+03 6.898157e+03
1.551180e-01 6.103614e+03 6.466602e+01 6.187022e+03 6.221576e+03
1.651050e-01 5.553800e+03 5.804587e+01 5.491979e+03 5.630664e+03
1.750880e-01 5.078555e+03 5.337509e+01 5.015729e+03 5.119098e+03
1.850890e-01 4.712208e+03 4.815227e+01 4.664372e+03 4.666507e+03
1.950930e-01 4.302509e+03 4.364512e+01 4.337156e+03 4.269774e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.409946e+00	-2.072756e+03	5.556576e+02	7.630897e+01	3.808834e+00	-3.210536e+03	4.800132e+02	2.137621e+02	4.300000e+00	 4.300000e+00	 4.016946e-02	 1.005595e+00	 1.017231e+00	 7.971676e+01	 72-17
