#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.995354e+04 3.146132e+03 5.248853e+04 5.108977e+04
3.546900e-02 3.926076e+04 1.798466e+03 3.930314e+04 4.062869e+04
4.536800e-02 3.111195e+04 1.130281e+03 3.050082e+04 3.220788e+04
5.531400e-02 2.682400e+04 7.895195e+02 2.555706e+04 2.611149e+04
6.525800e-02 2.111857e+04 5.746752e+02 2.227870e+04 2.170308e+04
7.520900e-02 1.950430e+04 4.555268e+02 1.914885e+04 1.836942e+04
8.517500e-02 1.596633e+04 3.439291e+02 1.593995e+04 1.568070e+04
9.515700e-02 1.346998e+04 2.678954e+02 1.330130e+04 1.356504e+04
1.051620e-01 1.147661e+04 2.112183e+02 1.147961e+04 1.183415e+04
1.151480e-01 1.021496e+04 1.800903e+02 1.028652e+04 1.040715e+04
1.251460e-01 9.529718e+03 1.559694e+02 9.304845e+03 9.198920e+03
1.351460e-01 8.653388e+03 1.344518e+02 8.317884e+03 8.171463e+03
1.451320e-01 7.333634e+03 1.115548e+02 7.357155e+03 7.301561e+03
1.551140e-01 6.611497e+03 9.833871e+01 6.505591e+03 6.538935e+03
1.651020e-01 5.795420e+03 8.789074e+01 5.818998e+03 5.872835e+03
1.751050e-01 5.260591e+03 7.739142e+01 5.268512e+03 5.293246e+03
1.850970e-01 4.783209e+03 7.086372e+01 4.790528e+03 4.783189e+03
1.950850e-01 4.464285e+03 6.339446e+01 4.356621e+03 4.339032e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.291517e+00	1.814859e+04	-7.236042e+03	2.771028e+02	2.650450e+00	-1.592687e+02	-3.464264e+03	8.420914e+02	1.385000e+01	 9.030000e+00	 8.117517e-01	 9.856796e-01	 1.000563e+00	 6.370476e+01	 72-17
