#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.912214e+04 3.146132e+03 4.966393e+04 4.761761e+04
3.546900e-02 3.982993e+04 1.798466e+03 3.873373e+04 4.061102e+04
4.536800e-02 3.053554e+04 1.130281e+03 3.048625e+04 3.291143e+04
5.531400e-02 2.612778e+04 7.895195e+02 2.609103e+04 2.689093e+04
6.525800e-02 2.265040e+04 5.746752e+02 2.317977e+04 2.239890e+04
7.520900e-02 2.003798e+04 4.555268e+02 2.000413e+04 1.893457e+04
8.517500e-02 1.674433e+04 3.439291e+02 1.644385e+04 1.607827e+04
9.515700e-02 1.332125e+04 2.678954e+02 1.348291e+04 1.382470e+04
1.051620e-01 1.140123e+04 2.112183e+02 1.151450e+04 1.198470e+04
1.151480e-01 1.053370e+04 1.800903e+02 1.031678e+04 1.048275e+04
1.251460e-01 9.263157e+03 1.559694e+02 9.351154e+03 9.218827e+03
1.351460e-01 8.657796e+03 1.344518e+02 8.349068e+03 8.159549e+03
1.451320e-01 7.133619e+03 1.115548e+02 7.358036e+03 7.283424e+03
1.551140e-01 6.487854e+03 9.833871e+01 6.491158e+03 6.531789e+03
1.651020e-01 5.858015e+03 8.789074e+01 5.820047e+03 5.888917e+03
1.751050e-01 5.450503e+03 7.739142e+01 5.312041e+03 5.344609e+03
1.850970e-01 4.818318e+03 7.086372e+01 4.887062e+03 4.878299e+03
1.950850e-01 4.549988e+03 6.339446e+01 4.510806e+03 4.488286e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#6.694566e+00	1.462887e+04	-4.244118e+03	-1.633993e+02	6.423200e+00	1.403454e+04	-4.027886e+03	-1.440208e+02	1.385000e+01	 9.030000e+00	 3.854236e-01	 9.972512e-01	 9.979522e-01	 6.875052e+01	 72-17
