#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.646213e+04 3.146132e+03 4.597972e+04 4.351953e+04
3.546900e-02 3.719386e+04 1.798466e+03 3.692769e+04 3.858147e+04
4.536800e-02 2.959819e+04 1.130281e+03 2.927563e+04 3.180477e+04
5.531400e-02 2.576853e+04 7.895195e+02 2.509560e+04 2.618884e+04
6.525800e-02 2.284218e+04 5.746752e+02 2.249677e+04 2.191678e+04
7.520900e-02 1.919917e+04 4.555268e+02 1.974008e+04 1.862871e+04
8.517500e-02 1.644664e+04 3.439291e+02 1.643657e+04 1.588184e+04
9.515700e-02 1.333581e+04 2.678954e+02 1.348100e+04 1.368716e+04
1.051620e-01 1.130528e+04 2.112183e+02 1.141587e+04 1.190149e+04
1.151480e-01 9.961855e+03 1.800903e+02 1.015913e+04 1.042779e+04
1.251460e-01 9.355687e+03 1.559694e+02 9.255584e+03 9.197754e+03
1.351460e-01 8.458458e+03 1.344518e+02 8.351557e+03 8.159581e+03
1.451320e-01 7.550158e+03 1.115548e+02 7.416539e+03 7.296241e+03
1.551140e-01 6.565415e+03 9.833871e+01 6.558661e+03 6.564323e+03
1.651020e-01 5.868701e+03 8.789074e+01 5.867152e+03 5.933451e+03
1.751050e-01 5.279079e+03 7.739142e+01 5.349565e+03 5.398829e+03
1.850970e-01 4.976422e+03 7.086372e+01 4.936596e+03 4.942284e+03
1.950850e-01 4.586954e+03 6.339446e+01 4.574241e+03 4.554488e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#6.430666e+00	8.786312e+03	-2.143648e+03	-2.813063e+02	7.382338e+00	1.728780e+04	-3.902739e+03	-4.443113e+02	1.385000e+01	 9.030000e+00	 3.001589e-01	 1.071076e+00	 1.004347e+00	 5.707162e+01	 72-17
