#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.731454e+04 3.146132e+03 4.741941e+04 4.591879e+04
3.546900e-02 3.927954e+04 1.798466e+03 3.688998e+04 3.875316e+04
4.536800e-02 2.863716e+04 1.130281e+03 2.938559e+04 3.144011e+04
5.531400e-02 2.440017e+04 7.895195e+02 2.537767e+04 2.583104e+04
6.525800e-02 2.226033e+04 5.746752e+02 2.248512e+04 2.165266e+04
7.520900e-02 1.921386e+04 4.555268e+02 1.923393e+04 1.837136e+04
8.517500e-02 1.592912e+04 3.439291e+02 1.583658e+04 1.569019e+04
9.515700e-02 1.297084e+04 2.678954e+02 1.318402e+04 1.356807e+04
1.051620e-01 1.164316e+04 2.112183e+02 1.146128e+04 1.181762e+04
1.151480e-01 1.022515e+04 1.800903e+02 1.032824e+04 1.037305e+04
1.251460e-01 9.365830e+03 1.559694e+02 9.311236e+03 9.152949e+03
1.351460e-01 8.279947e+03 1.344518e+02 8.265170e+03 8.129058e+03
1.451320e-01 7.242139e+03 1.115548e+02 7.281313e+03 7.264712e+03
1.551140e-01 6.368168e+03 9.833871e+01 6.455366e+03 6.511514e+03
1.651020e-01 5.781150e+03 8.789074e+01 5.819516e+03 5.868151e+03
1.751050e-01 5.295455e+03 7.739142e+01 5.300213e+03 5.308115e+03
1.850970e-01 4.957527e+03 7.086372e+01 4.842362e+03 4.824875e+03
1.950850e-01 4.396486e+03 6.339446e+01 4.417627e+03 4.401281e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.459370e+00	-4.323168e+02	-4.169001e+02	-7.838840e+00	7.268335e+00	1.262265e+04	-2.514866e+03	-3.880775e+02	1.385000e+01	 9.030000e+00	 2.648571e-01	 9.841653e-01	 9.651546e-01	 4.526233e+01	 72-17
