#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 5.269357e+03 3.747253e+03 4.906119e+02 5.887642e+01
3.546900e-02 -2.493158e+03 2.138581e+03 3.543773e+01 -2.516226e+02
4.537800e-02 9.962908e+02 1.389354e+03 -6.246669e+02 -5.485726e+02
5.528000e-02 -1.835936e+03 1.021824e+03 -1.185020e+03 -8.417349e+02
6.523200e-02 -2.283448e+03 7.435086e+02 -1.324020e+03 -1.038819e+03
7.522900e-02 -6.035969e+02 5.752496e+02 -1.101471e+03 -1.119603e+03
8.519300e-02 -1.108141e+03 4.423735e+02 -8.936912e+02 -1.157369e+03
9.516600e-02 -8.115246e+02 3.571042e+02 -9.448940e+02 -1.186037e+03
1.051550e-01 -1.354175e+03 2.864621e+02 -1.155164e+03 -1.168562e+03
1.151310e-01 -1.439680e+03 2.379100e+02 -1.319774e+03 -1.137237e+03
1.251240e-01 -1.238648e+03 2.072905e+02 -1.265755e+03 -1.081217e+03
1.351250e-01 -9.302435e+02 1.847082e+02 -1.049699e+03 -1.016646e+03
1.451200e-01 -7.827741e+02 1.576932e+02 -8.342692e+02 -9.440680e+02
1.551180e-01 -8.109034e+02 1.373050e+02 -7.212172e+02 -8.513051e+02
1.651050e-01 -7.250982e+02 1.152264e+02 -7.123374e+02 -7.558370e+02
1.750880e-01 -7.413578e+02 1.098447e+02 -7.089003e+02 -6.545738e+02
1.850890e-01 -5.944476e+02 9.784459e+01 -6.294366e+02 -5.440790e+02
1.950930e-01 -5.444616e+02 9.079194e+01 -4.757626e+02 -4.315706e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.612050e+00	1.571472e+04	-4.195038e+03	7.675049e+01	4.288678e+00	1.853220e+04	-5.029508e+03	1.232707e+02	4.300000e+00	 4.300000e+00	 5.956688e-03	 1.065599e+00	 9.967789e-01	 4.796444e+01	 72-17
