#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.509196e+04 3.146132e+03 4.565826e+04 4.361356e+04
3.546900e-02 3.799850e+04 1.798466e+03 3.632768e+04 3.807151e+04
4.536800e-02 2.996259e+04 1.130281e+03 2.895871e+04 3.130520e+04
5.531400e-02 2.572316e+04 7.895195e+02 2.503537e+04 2.587009e+04
6.525800e-02 2.293443e+04 5.746752e+02 2.247242e+04 2.176581e+04
7.520900e-02 1.967334e+04 4.555268e+02 1.962621e+04 1.858267e+04
8.517500e-02 1.619700e+04 3.439291e+02 1.631783e+04 1.591958e+04
9.515700e-02 1.295592e+04 2.678954e+02 1.350091e+04 1.380223e+04
1.051620e-01 1.132779e+04 2.112183e+02 1.159065e+04 1.205372e+04
1.151480e-01 1.017638e+04 1.800903e+02 1.041293e+04 1.059982e+04
1.251460e-01 9.462737e+03 1.559694e+02 9.479876e+03 9.367352e+03
1.351460e-01 8.675807e+03 1.344518e+02 8.504349e+03 8.316749e+03
1.451320e-01 7.605229e+03 1.115548e+02 7.515650e+03 7.430791e+03
1.551140e-01 6.649841e+03 9.833871e+01 6.624889e+03 6.656649e+03
1.651020e-01 5.904625e+03 8.789074e+01 5.913847e+03 5.981658e+03
1.751050e-01 5.247514e+03 7.739142e+01 5.359627e+03 5.396241e+03
1.850970e-01 4.893569e+03 7.086372e+01 4.887475e+03 4.882427e+03
1.950850e-01 4.412590e+03 6.339446e+01 4.456563e+03 4.434806e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#6.143693e+00	1.814928e+03	-1.008247e+03	-2.591682e+02	6.766453e+00	1.238921e+04	-3.730164e+03	-2.383547e+02	1.385000e+01	 9.030000e+00	 4.282335e-01	 1.006881e+00	 1.003077e+00	 5.154478e+01	 72-17
