#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 -6.614044e+03 6.325086e+03 -5.469652e+03 -4.938250e+03
3.546900e-02 9.638826e+02 3.815159e+03 -4.274853e+03 -3.976567e+03
4.536800e-02 -1.065242e+03 2.368460e+03 -3.028167e+03 -3.188810e+03
5.531400e-02 -3.825912e+03 1.678381e+03 -2.069453e+03 -2.483994e+03
6.525800e-02 -1.508433e+03 1.303364e+03 -1.694897e+03 -1.947171e+03
7.520900e-02 -2.156253e+03 1.002909e+03 -1.685632e+03 -1.578114e+03
8.517500e-02 -1.341852e+03 7.208199e+02 -1.602793e+03 -1.308729e+03
9.515700e-02 -1.103829e+03 5.675477e+02 -1.240204e+03 -1.064774e+03
1.051620e-01 -1.401076e+03 4.437997e+02 -8.350486e+02 -8.996325e+02
1.151480e-01 -5.308048e+02 3.832416e+02 -5.915389e+02 -7.706099e+02
1.251460e-01 -3.225217e+02 3.156288e+02 -5.758894e+02 -6.840127e+02
1.351460e-01 -1.072578e+03 2.805437e+02 -6.485700e+02 -6.218950e+02
1.451320e-01 -5.140281e+02 2.448660e+02 -6.668197e+02 -5.750571e+02
1.551140e-01 -8.066901e+02 2.094551e+02 -6.220413e+02 -5.604307e+02
1.651020e-01 -4.896869e+02 1.810060e+02 -5.535342e+02 -5.563715e+02
1.751050e-01 -3.585550e+02 1.532352e+02 -5.210405e+02 -5.599166e+02
1.850970e-01 -3.715751e+02 1.451350e+02 -5.476763e+02 -5.795692e+02
1.950850e-01 -6.449760e+02 1.365361e+02 -5.959279e+02 -6.015080e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.265370e+00	-7.460377e+02	-4.848276e+02	-3.121632e+01	1.330635e+00	-1.743120e+04	4.251223e+03	-3.846194e+02	1.385000e+01	 9.030000e+00	 1.587942e-01	 9.851995e-01	 1.074314e+00	 4.255262e+01	 72-17
