#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 5.061747e+04 3.146132e+03 4.880475e+04 4.685081e+04
3.546900e-02 3.834438e+04 1.798466e+03 3.784470e+04 3.937483e+04
4.536800e-02 3.012954e+04 1.130281e+03 2.968108e+04 3.183979e+04
5.531400e-02 2.554024e+04 7.895195e+02 2.517676e+04 2.600803e+04
6.525800e-02 2.223822e+04 5.746752e+02 2.227515e+04 2.167958e+04
7.520900e-02 1.894898e+04 4.555268e+02 1.934071e+04 1.837713e+04
8.517500e-02 1.607057e+04 3.439291e+02 1.607497e+04 1.566439e+04
9.515700e-02 1.319198e+04 2.678954e+02 1.327298e+04 1.351618e+04
1.051620e-01 1.103682e+04 2.112183e+02 1.133831e+04 1.176699e+04
1.151480e-01 1.020191e+04 1.800903e+02 1.013124e+04 1.032730e+04
1.251460e-01 9.185530e+03 1.559694e+02 9.207781e+03 9.121584e+03
1.351460e-01 8.443788e+03 1.344518e+02 8.275860e+03 8.102708e+03
1.451320e-01 7.494624e+03 1.115548e+02 7.339999e+03 7.252057e+03
1.551140e-01 6.494132e+03 9.833871e+01 6.501461e+03 6.523537e+03
1.651020e-01 5.720817e+03 8.789074e+01 5.830682e+03 5.892556e+03
1.751050e-01 5.218343e+03 7.739142e+01 5.317847e+03 5.354414e+03
1.850970e-01 4.857236e+03 7.086372e+01 4.892439e+03 4.890068e+03
1.950850e-01 4.523342e+03 6.339446e+01 4.512893e+03 4.493330e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.701452e+00	1.201774e+04	-4.217371e+03	3.010008e+01	5.855715e+00	1.616817e+04	-4.799210e+03	-2.050507e+01	1.385000e+01	 9.030000e+00	 4.952947e-01	 1.055401e+00	 9.915907e-01	 5.020367e+01	 72-17
