#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.323638e+04 1.905929e+03 4.436602e+04 4.266633e+04
3.546900e-02 3.392363e+04 1.042027e+03 3.453593e+04 3.577501e+04
4.537800e-02 2.760575e+04 6.606966e+02 2.716578e+04 2.905358e+04
5.528000e-02 2.335699e+04 4.791010e+02 2.304522e+04 2.386199e+04
6.523200e-02 2.028162e+04 3.566662e+02 2.045517e+04 1.995383e+04
7.522900e-02 1.800639e+04 2.693702e+02 1.789686e+04 1.694421e+04
8.519300e-02 1.524300e+04 2.146253e+02 1.496884e+04 1.448963e+04
9.516600e-02 1.234581e+04 1.651124e+02 1.230636e+04 1.253088e+04
1.051550e-01 1.041845e+04 1.343026e+02 1.042064e+04 1.093595e+04
1.151310e-01 9.379976e+03 1.154324e+02 9.324874e+03 9.622220e+03
1.251240e-01 8.659878e+03 9.424579e+01 8.607497e+03 8.523126e+03
1.351250e-01 7.889943e+03 8.724854e+01 7.869129e+03 7.597156e+03
1.451200e-01 6.967109e+03 7.419250e+01 7.008158e+03 6.822801e+03
1.551180e-01 6.151649e+03 6.466602e+01 6.149359e+03 6.162824e+03
1.651050e-01 5.456471e+03 5.804587e+01 5.461323e+03 5.595553e+03
1.750880e-01 5.070466e+03 5.337509e+01 4.997081e+03 5.111128e+03
1.850890e-01 4.705862e+03 4.815227e+01 4.675481e+03 4.692223e+03
1.950930e-01 4.357720e+03 4.364512e+01 4.391560e+03 4.331876e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.439169e+00	2.125914e+03	-3.847171e+02	1.149452e+02	5.171002e+00	6.276934e+03	-1.163039e+03	-3.552017e+01	4.300000e+00	 4.300000e+00	 2.606622e-03	 1.075761e+00	 9.944421e-01	 5.496995e+01	 72-17
