#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 3.639142e+03 3.747253e+03 -3.104241e+03 -3.326461e+03
3.546900e-02 3.689407e+02 2.138581e+03 -2.525912e+03 -2.624599e+03
4.537800e-02 -3.845200e+03 1.389354e+03 -2.307708e+03 -2.190009e+03
5.528000e-02 -2.034070e+03 1.021824e+03 -2.113531e+03 -1.901915e+03
6.523200e-02 -1.841999e+03 7.435086e+02 -1.747983e+03 -1.659162e+03
7.522900e-02 -1.950880e+03 5.752496e+02 -1.305063e+03 -1.423174e+03
8.519300e-02 -2.071802e+03 4.423735e+02 -1.048659e+03 -1.242144e+03
9.516600e-02 -9.908874e+02 3.571042e+02 -1.022550e+03 -1.096939e+03
1.051550e-01 -7.672064e+02 2.864621e+02 -1.073651e+03 -9.716599e+02
1.151310e-01 -1.168967e+03 2.379100e+02 -1.037533e+03 -8.776203e+02
1.251240e-01 -8.174389e+02 2.072905e+02 -8.629525e+02 -7.983768e+02
1.351250e-01 -7.583048e+02 1.847082e+02 -6.717853e+02 -7.420571e+02
1.451200e-01 -5.966277e+02 1.576932e+02 -5.811974e+02 -6.992829e+02
1.551180e-01 -5.367081e+02 1.373050e+02 -6.057424e+02 -6.631684e+02
1.651050e-01 -6.506226e+02 1.152264e+02 -6.774748e+02 -6.418101e+02
1.750880e-01 -6.799954e+02 1.098447e+02 -7.007768e+02 -6.226274e+02
1.850890e-01 -7.343832e+02 9.784459e+01 -6.576297e+02 -6.081372e+02
1.950930e-01 -6.139968e+02 9.079194e+01 -5.860726e+02 -5.957633e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.154717e+00	1.254764e+04	-4.868142e+03	2.497130e+01	3.278921e+00	2.813369e+03	-2.299513e+03	-7.666036e+01	4.300000e+00	 4.300000e+00	 3.678393e-01	 1.033249e+00	 9.969425e-01	 5.579769e+01	 72-17
