#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.656587e+04 1.905929e+03 4.616381e+04 4.479888e+04
3.546900e-02 3.370183e+04 1.042027e+03 3.499046e+04 3.613162e+04
4.537800e-02 2.740756e+04 6.606966e+02 2.727791e+04 2.891720e+04
5.528000e-02 2.283041e+04 4.791010e+02 2.297003e+04 2.361590e+04
6.523200e-02 2.034488e+04 3.566662e+02 2.023156e+04 1.971078e+04
7.522900e-02 1.754236e+04 2.693702e+02 1.760780e+04 1.673738e+04
8.519300e-02 1.451319e+04 2.146253e+02 1.471918e+04 1.433656e+04
9.516600e-02 1.244944e+04 1.651124e+02 1.216295e+04 1.243784e+04
1.051550e-01 1.027142e+04 1.343026e+02 1.038257e+04 1.088631e+04
1.151310e-01 9.384402e+03 1.154324e+02 9.356387e+03 9.602387e+03
1.251240e-01 8.643010e+03 9.424579e+01 8.660537e+03 8.525657e+03
1.351250e-01 7.918479e+03 8.724854e+01 7.900191e+03 7.611744e+03
1.451200e-01 6.999017e+03 7.419250e+01 7.003056e+03 6.840131e+03
1.551180e-01 6.137418e+03 6.466602e+01 6.121371e+03 6.172910e+03
1.651050e-01 5.363318e+03 5.804587e+01 5.435413e+03 5.593038e+03
1.750880e-01 5.028444e+03 5.337509e+01 4.987173e+03 5.096214e+03
1.850890e-01 4.735999e+03 4.815227e+01 4.667757e+03 4.660813e+03
1.950930e-01 4.352639e+03 4.364512e+01 4.362504e+03 4.281834e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.011767e+00	7.848245e+03	-3.161782e+03	3.473681e+02	3.872794e+00	4.085882e+03	-2.009538e+03	2.804054e+02	4.300000e+00	 4.300000e+00	 4.051637e-01	 1.007526e+00	 1.009395e+00	 5.768009e+01	 72-17
