#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.525826e+04 1.905929e+03 4.599745e+04 4.464000e+04
3.546900e-02 3.438630e+04 1.042027e+03 3.515220e+04 3.626494e+04
4.537800e-02 2.813003e+04 6.606966e+02 2.755991e+04 2.915317e+04
5.528000e-02 2.300403e+04 4.791010e+02 2.324556e+04 2.387288e+04
6.523200e-02 2.046070e+04 3.566662e+02 2.043644e+04 1.994944e+04
7.522900e-02 1.827898e+04 2.693702e+02 1.775436e+04 1.694141e+04
8.519300e-02 1.485260e+04 2.146253e+02 1.486633e+04 1.450858e+04
9.516600e-02 1.224187e+04 1.651124e+02 1.233163e+04 1.257472e+04
1.051550e-01 1.039961e+04 1.343026e+02 1.054702e+04 1.099518e+04
1.151310e-01 9.293096e+03 1.154324e+02 9.471767e+03 9.691741e+03
1.251240e-01 8.826090e+03 9.424579e+01 8.709380e+03 8.597643e+03
1.351250e-01 7.844995e+03 8.724854e+01 7.916676e+03 7.672438e+03
1.451200e-01 7.035740e+03 7.419250e+01 7.033527e+03 6.894182e+03
1.551180e-01 6.218202e+03 6.466602e+01 6.185325e+03 6.224454e+03
1.651050e-01 5.592399e+03 5.804587e+01 5.517654e+03 5.645173e+03
1.750880e-01 5.064038e+03 5.337509e+01 5.057234e+03 5.146778e+03
1.850890e-01 4.748489e+03 4.815227e+01 4.713454e+03 4.710329e+03
1.950930e-01 4.348115e+03 4.364512e+01 4.393644e+03 4.331051e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.312806e+00	7.266220e+02	-2.585733e+02	1.702039e+02	3.119285e+00	2.922550e+03	-1.754229e+03	5.465772e+02	4.300000e+00	 4.300000e+00	 2.177735e-02	 9.837879e-01	 1.023348e+00	 5.820775e+01	 72-17
