#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 -6.541874e+03 3.747253e+03 -6.457367e+03 -6.389338e+03
3.546900e-02 1.225990e+03 2.138581e+03 -4.572358e+03 -4.523741e+03
4.537800e-02 -2.231088e+03 1.389354e+03 -3.418405e+03 -3.425367e+03
5.528000e-02 -3.023449e+03 1.021824e+03 -2.649154e+03 -2.701583e+03
6.523200e-02 -2.685682e+03 7.435086e+02 -2.143511e+03 -2.192614e+03
7.522900e-02 -1.741299e+03 5.752496e+02 -1.822756e+03 -1.826220e+03
8.519300e-02 -2.651006e+03 4.423735e+02 -1.589740e+03 -1.550496e+03
9.516600e-02 -1.375596e+03 3.571042e+02 -1.372568e+03 -1.330941e+03
1.051550e-01 -1.231814e+03 2.864621e+02 -1.170509e+03 -1.162888e+03
1.151310e-01 -1.221343e+03 2.379100e+02 -1.006875e+03 -1.033474e+03
1.251240e-01 -9.197440e+02 2.072905e+02 -8.951111e+02 -9.265584e+02
1.351250e-01 -6.368988e+02 1.847082e+02 -8.309853e+02 -8.399459e+02
1.451200e-01 -8.840171e+02 1.576932e+02 -7.880777e+02 -7.723891e+02
1.551180e-01 -6.304237e+02 1.373050e+02 -7.420622e+02 -7.203923e+02
1.651050e-01 -4.801960e+02 1.152264e+02 -6.860996e+02 -6.771863e+02
1.750880e-01 -8.236052e+02 1.098447e+02 -6.346042e+02 -6.422194e+02
1.850890e-01 -5.103816e+02 9.784459e+01 -5.995495e+02 -6.135281e+02
1.950930e-01 -6.962782e+02 9.079194e+01 -5.857041e+02 -5.935646e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.409946e+00	1.485162e+03	-4.449503e+02	-9.770568e+01	3.808834e+00	-1.097112e+04	3.160130e+03	-3.584191e+02	4.300000e+00	 4.300000e+00	 4.016946e-02	 1.005595e+00	 1.017231e+00	 7.971676e+01	 72-17
