#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 -2.817244e+03 6.325086e+03 -1.503906e+03 -1.678368e+03
3.546900e-02 9.589148e+02 3.815159e+03 -1.797916e+03 -1.941190e+03
4.536800e-02 -2.484249e+03 2.368460e+03 -1.904867e+03 -1.927897e+03
5.531400e-02 -2.590285e+03 1.678381e+03 -1.929696e+03 -1.832308e+03
6.525800e-02 -2.216739e+03 1.303364e+03 -1.798110e+03 -1.664170e+03
7.520900e-02 -1.723831e+03 1.002909e+03 -1.529560e+03 -1.455041e+03
8.517500e-02 -1.498517e+02 7.208199e+02 -1.231156e+03 -1.256244e+03
9.515700e-02 -1.688570e+03 5.675477e+02 -1.011378e+03 -1.103265e+03
1.051620e-01 -1.120235e+03 4.437997e+02 -8.743947e+02 -9.609420e+02
1.151480e-01 -4.163482e+02 3.832416e+02 -8.242999e+02 -8.488261e+02
1.251460e-01 -4.267212e+02 3.156288e+02 -8.083871e+02 -7.660359e+02
1.351460e-01 -1.112137e+03 2.805437e+02 -7.787910e+02 -7.119375e+02
1.451320e-01 -9.377147e+02 2.448660e+02 -7.214210e+02 -6.808340e+02
1.551140e-01 -2.071701e+02 2.094551e+02 -6.553319e+02 -6.617050e+02
1.651020e-01 -8.846193e+02 1.810060e+02 -6.235537e+02 -6.595468e+02
1.751050e-01 -6.553406e+02 1.532352e+02 -6.389547e+02 -6.715074e+02
1.850970e-01 -6.771379e+02 1.451350e+02 -6.786204e+02 -6.871787e+02
1.950850e-01 -7.247353e+02 1.365361e+02 -7.220176e+02 -7.092447e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#6.327189e+00	1.585045e+04	-7.481920e+03	8.027146e+01	6.511943e+00	1.728569e+04	-8.637178e+03	2.024008e+02	1.385000e+01	 9.030000e+00	 4.463400e-01	 1.064736e+00	 1.043009e+00	 8.297285e+01	 72-17
