#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 -6.659923e+02 3.747253e+03 -4.235877e+03 -4.248465e+03
3.546900e-02 -1.800511e+03 2.138581e+03 -3.547491e+03 -3.503768e+03
4.537800e-02 -2.579555e+03 1.389354e+03 -3.025431e+03 -2.943503e+03
5.528000e-02 -2.014325e+03 1.021824e+03 -2.531182e+03 -2.492317e+03
6.523200e-02 -1.790489e+03 7.435086e+02 -2.054349e+03 -2.113517e+03
7.522900e-02 -2.115535e+03 5.752496e+02 -1.684910e+03 -1.794982e+03
8.519300e-02 -1.272123e+03 4.423735e+02 -1.490602e+03 -1.543084e+03
9.516600e-02 -1.374011e+03 3.571042e+02 -1.390998e+03 -1.333305e+03
1.051550e-01 -1.524581e+03 2.864621e+02 -1.274302e+03 -1.165656e+03
1.151310e-01 -8.711048e+02 2.379100e+02 -1.088981e+03 -1.034299e+03
1.251240e-01 -1.149460e+03 2.072905e+02 -8.916320e+02 -9.336818e+02
1.351250e-01 -9.575991e+02 1.847082e+02 -7.719666e+02 -8.587907e+02
1.451200e-01 -6.560124e+02 1.576932e+02 -7.532428e+02 -8.023130e+02
1.551180e-01 -5.724178e+02 1.373050e+02 -7.867001e+02 -7.649411e+02
1.651050e-01 -6.690688e+02 1.152264e+02 -7.981753e+02 -7.394145e+02
1.750880e-01 -6.966099e+02 1.098447e+02 -7.635203e+02 -7.236310e+02
1.850890e-01 -6.140601e+02 9.784459e+01 -7.074092e+02 -7.129340e+02
1.950930e-01 -8.038170e+02 9.079194e+01 -6.714981e+02 -7.060831e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.011767e+00	6.180131e+03	-3.200831e+03	-6.645518e+01	3.872794e+00	1.306295e+04	-5.411748e+03	5.179092e+01	4.300000e+00	 4.300000e+00	 4.051637e-01	 1.007526e+00	 1.009395e+00	 5.768009e+01	 72-17
