#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 -6.179777e+03 3.747253e+03 -4.280806e+03 -4.030539e+03
3.546900e-02 -4.840926e+03 2.138581e+03 -3.533678e+03 -3.360728e+03
4.537800e-02 -1.354125e+03 1.389354e+03 -2.775218e+03 -2.811214e+03
5.528000e-02 -1.901341e+03 1.021824e+03 -2.142054e+03 -2.341337e+03
6.523200e-02 -2.590564e+03 7.435086e+02 -1.792905e+03 -1.967582e+03
7.522900e-02 -1.502262e+03 5.752496e+02 -1.707349e+03 -1.704174e+03
8.519300e-02 -1.761408e+03 4.423735e+02 -1.639667e+03 -1.483668e+03
9.516600e-02 -1.328816e+03 3.571042e+02 -1.445431e+03 -1.296874e+03
1.051550e-01 -1.164235e+03 2.864621e+02 -1.165154e+03 -1.154582e+03
1.151310e-01 -7.294907e+02 2.379100e+02 -9.272350e+02 -1.038734e+03
1.251240e-01 -1.012402e+03 2.072905e+02 -8.349273e+02 -9.476630e+02
1.351250e-01 -1.058945e+03 1.847082e+02 -8.517182e+02 -8.690148e+02
1.451200e-01 -1.150422e+03 1.576932e+02 -8.781482e+02 -8.074331e+02
1.551180e-01 -8.168085e+02 1.373050e+02 -8.421830e+02 -7.631745e+02
1.651050e-01 -6.601738e+02 1.152264e+02 -7.425885e+02 -7.216330e+02
1.750880e-01 -5.842395e+02 1.098447e+02 -6.513745e+02 -6.905433e+02
1.850890e-01 -6.180003e+02 9.784459e+01 -6.094329e+02 -6.621554e+02
1.950930e-01 -6.259978e+02 9.079194e+01 -6.191344e+02 -6.401452e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#3.925991e+00	1.346695e+03	-6.296481e+02	-1.155006e+02	4.411726e+00	3.881669e+03	-2.181471e+03	1.848624e+01	4.300000e+00	 4.300000e+00	 1.529136e-01	 9.764191e-01	 1.019783e+00	 4.856555e+01	 72-17
