#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.905751e+04 3.146132e+03 4.646782e+04 4.392586e+04
3.546900e-02 3.665906e+04 1.798466e+03 3.727567e+04 3.913248e+04
4.536800e-02 2.859777e+04 1.130281e+03 2.949512e+04 3.221157e+04
5.531400e-02 2.608281e+04 7.895195e+02 2.536680e+04 2.647376e+04
6.525800e-02 2.280332e+04 5.746752e+02 2.280374e+04 2.211524e+04
7.520900e-02 2.039959e+04 4.555268e+02 1.996460e+04 1.876010e+04
8.517500e-02 1.673719e+04 3.439291e+02 1.650470e+04 1.594589e+04
9.515700e-02 1.333912e+04 2.678954e+02 1.345202e+04 1.371309e+04
1.051620e-01 1.128294e+04 2.112183e+02 1.136195e+04 1.189380e+04
1.151480e-01 9.854798e+03 1.800903e+02 1.012228e+04 1.039610e+04
1.251460e-01 9.438849e+03 1.559694e+02 9.224016e+03 9.144526e+03
1.351460e-01 8.318757e+03 1.344518e+02 8.301880e+03 8.089423e+03
1.451320e-01 7.354685e+03 1.115548e+02 7.344289e+03 7.218080e+03
1.551140e-01 6.432987e+03 9.833871e+01 6.466050e+03 6.476871e+03
1.651020e-01 5.823874e+03 8.789074e+01 5.765495e+03 5.839246e+03
1.751050e-01 5.371758e+03 7.739142e+01 5.250650e+03 5.304251e+03
1.850970e-01 4.805640e+03 7.086372e+01 4.840357e+03 4.846506e+03
1.950850e-01 4.518082e+03 6.339446e+01 4.485848e+03 4.464267e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#6.889172e+00	1.389720e+04	-3.652447e+03	-3.276319e+02	8.040492e+00	1.825514e+04	-4.298033e+03	-6.002766e+02	1.385000e+01	 9.030000e+00	 3.628624e-01	 1.004833e+00	 1.025026e+00	 8.078641e+01	 72-17
