#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 -8.151838e+03 6.325086e+03 -3.357133e+03 -3.424579e+03
3.546900e-02 7.117784e+01 3.815159e+03 -3.093397e+03 -3.146370e+03
4.536800e-02 -1.621792e+03 2.368460e+03 -2.758920e+03 -2.766169e+03
5.531400e-02 -4.279266e+03 1.678381e+03 -2.417863e+03 -2.378940e+03
6.525800e-02 -3.042455e+03 1.303364e+03 -2.053625e+03 -1.994743e+03
7.520900e-02 -7.280877e+02 1.002909e+03 -1.669562e+03 -1.629166e+03
8.517500e-02 -2.008007e+03 7.208199e+02 -1.327084e+03 -1.335619e+03
9.515700e-02 -1.054211e+03 5.675477e+02 -1.031275e+03 -1.085947e+03
1.051620e-01 -9.917978e+02 4.437997e+02 -8.291181e+02 -8.873182e+02
1.151480e-01 -9.310789e+02 3.832416e+02 -7.305456e+02 -7.438832e+02
1.251460e-01 -3.124963e+02 3.156288e+02 -6.762453e+02 -6.368667e+02
1.351460e-01 -5.067163e+02 2.805437e+02 -6.247580e+02 -5.719765e+02
1.451320e-01 -9.001984e+02 2.448660e+02 -5.568810e+02 -5.357310e+02
1.551140e-01 -8.068810e+02 2.094551e+02 -5.065426e+02 -5.263475e+02
1.651020e-01 -8.973105e+02 1.810060e+02 -5.061553e+02 -5.404512e+02
1.751050e-01 -3.866297e+02 1.532352e+02 -5.409007e+02 -5.591871e+02
1.850970e-01 -7.575002e+02 1.451350e+02 -5.941493e+02 -5.882044e+02
1.950850e-01 -6.387927e+02 1.365361e+02 -6.387876e+02 -6.218349e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#7.125734e+00	1.665884e+04	-8.451940e+03	1.166714e+02	4.100218e+00	1.213396e+04	-4.913378e+03	-7.243933e+01	1.385000e+01	 9.030000e+00	 5.016247e-01	 1.010125e+00	 1.001842e+00	 7.371429e+01	 72-17
