#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 -1.076037e+04 3.747253e+03 -6.608668e+03 -6.628194e+03
3.546900e-02 -8.341751e+03 2.138581e+03 -5.396572e+03 -5.340003e+03
4.537800e-02 -3.467959e+03 1.389354e+03 -4.524258e+03 -4.416208e+03
5.528000e-02 -3.656578e+03 1.021824e+03 -3.740851e+03 -3.691783e+03
6.523200e-02 -1.683056e+03 7.435086e+02 -3.009409e+03 -3.090966e+03
7.522900e-02 -2.758186e+03 5.752496e+02 -2.443433e+03 -2.588194e+03
8.519300e-02 -1.501890e+03 4.423735e+02 -2.121121e+03 -2.183281e+03
9.516600e-02 -2.209157e+03 3.571042e+02 -1.928243e+03 -1.844049e+03
1.051550e-01 -1.648634e+03 2.864621e+02 -1.708486e+03 -1.565151e+03
1.151310e-01 -1.356050e+03 2.379100e+02 -1.398430e+03 -1.335855e+03
1.251240e-01 -1.124017e+03 2.072905e+02 -1.088344e+03 -1.154033e+03
1.351250e-01 -8.765850e+02 1.847082e+02 -8.936150e+02 -1.009028e+03
1.451200e-01 -9.447817e+02 1.576932e+02 -8.343942e+02 -8.902046e+02
1.551180e-01 -8.293856e+02 1.373050e+02 -8.369172e+02 -7.983784e+02
1.651050e-01 -7.439323e+02 1.152264e+02 -8.061341e+02 -7.266243e+02
1.750880e-01 -7.483644e+02 1.098447e+02 -7.138695e+02 -6.676538e+02
1.850890e-01 -6.522331e+02 9.784459e+01 -6.040671e+02 -6.194424e+02
1.950930e-01 -5.657192e+02 9.079194e+01 -5.266102e+02 -5.750211e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#3.919684e+00	1.444865e+04	-5.503296e+03	-3.050832e+01	3.953060e+00	1.250994e+04	-4.648394e+03	-1.396584e+02	4.300000e+00	 4.300000e+00	 5.303768e-01	 9.990768e-01	 1.000746e+00	 6.204412e+01	 72-17
