#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 1.781060e+03 6.325086e+03 -2.805757e+03 -3.389449e+03
3.546900e-02 -4.098410e+03 3.815159e+03 -2.272298e+03 -2.632356e+03
4.536800e-02 -3.645736e+03 2.368460e+03 -2.356922e+03 -2.234319e+03
5.531400e-02 -2.910111e+02 1.678381e+03 -2.457338e+03 -2.027468e+03
6.525800e-02 -2.772099e+03 1.303364e+03 -2.141776e+03 -1.823591e+03
7.520900e-02 -1.995154e+03 1.002909e+03 -1.508044e+03 -1.544242e+03
8.517500e-02 -1.306344e+03 7.208199e+02 -1.069843e+03 -1.344562e+03
9.515700e-02 -3.307886e+02 5.675477e+02 -9.693460e+02 -1.195233e+03
1.051620e-01 -1.479263e+03 4.437997e+02 -1.044803e+03 -1.057782e+03
1.151480e-01 -1.190776e+03 3.832416e+02 -1.102270e+03 -9.630232e+02
1.251460e-01 -7.270152e+02 3.156288e+02 -1.022505e+03 -8.895553e+02
1.351460e-01 -1.686755e+03 2.805437e+02 -8.895841e+02 -8.576093e+02
1.451320e-01 -9.898676e+02 2.448660e+02 -7.908611e+02 -8.423430e+02
1.551140e-01 -5.404205e+02 2.094551e+02 -7.679074e+02 -8.327196e+02
1.651020e-01 -7.064079e+02 1.810060e+02 -8.241721e+02 -8.526541e+02
1.751050e-01 -8.634223e+02 1.532352e+02 -8.852807e+02 -8.741444e+02
1.850970e-01 -1.078396e+03 1.451350e+02 -9.288829e+02 -9.031011e+02
1.950850e-01 -8.374653e+02 1.365361e+02 -9.487444e+02 -9.319762e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.986314e+00	1.579534e+04	-7.741533e+03	3.378702e+01	6.033576e+00	1.934370e+04	-9.066312e+03	1.375091e+02	1.385000e+01	 9.030000e+00	 4.848291e-01	 1.047949e+00	 9.773983e-01	 6.575704e+01	 72-17
