#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.324619e+04 1.905929e+03 4.416646e+04 4.250852e+04
3.546900e-02 3.419865e+04 1.042027e+03 3.442059e+04 3.562972e+04
4.537800e-02 2.661465e+04 6.606966e+02 2.713012e+04 2.897790e+04
5.528000e-02 2.298759e+04 4.791010e+02 2.304500e+04 2.384713e+04
6.523200e-02 2.082542e+04 3.566662e+02 2.047541e+04 1.998164e+04
7.522900e-02 1.791090e+04 2.693702e+02 1.794730e+04 1.700511e+04
8.519300e-02 1.509349e+04 2.146253e+02 1.504429e+04 1.456874e+04
9.516600e-02 1.246663e+04 1.651124e+02 1.239790e+04 1.262304e+04
1.051550e-01 1.059837e+04 1.343026e+02 1.051614e+04 1.103373e+04
1.151310e-01 9.492525e+03 1.154324e+02 9.420490e+03 9.719543e+03
1.251240e-01 8.634683e+03 9.424579e+01 8.704041e+03 8.616542e+03
1.351250e-01 7.900097e+03 8.724854e+01 7.960606e+03 7.681857e+03
1.451200e-01 7.081137e+03 7.419250e+01 7.086971e+03 6.897381e+03
1.551180e-01 6.207547e+03 6.466602e+01 6.209053e+03 6.225003e+03
1.651050e-01 5.466351e+03 5.804587e+01 5.500704e+03 5.641859e+03
1.750880e-01 5.078630e+03 5.337509e+01 5.022600e+03 5.141892e+03
1.850890e-01 4.708431e+03 4.815227e+01 4.688418e+03 4.704564e+03
1.950930e-01 4.403614e+03 4.364512e+01 4.390877e+03 4.325883e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.567732e+00	-1.260656e+03	3.857440e+02	5.428837e+01	4.446660e+00	5.933977e+03	-1.272675e+03	1.473955e+02	4.300000e+00	 4.300000e+00	 9.101021e-03	 1.033363e+00	 1.014082e+00	 4.427732e+01	 72-17
