#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.757973e+04 3.146132e+03 4.704087e+04 4.497480e+04
3.546900e-02 3.687056e+04 1.798466e+03 3.731435e+04 3.941459e+04
4.536800e-02 3.135634e+04 1.130281e+03 2.969464e+04 3.224337e+04
5.531400e-02 2.575801e+04 7.895195e+02 2.572705e+04 2.647278e+04
6.525800e-02 2.287875e+04 5.746752e+02 2.299126e+04 2.211592e+04
7.520900e-02 1.943039e+04 4.555268e+02 1.978620e+04 1.870022e+04
8.517500e-02 1.606788e+04 3.439291e+02 1.619460e+04 1.587492e+04
9.515700e-02 1.308364e+04 2.678954e+02 1.326919e+04 1.364346e+04
1.051620e-01 1.128006e+04 2.112183e+02 1.135460e+04 1.181526e+04
1.151480e-01 1.038042e+04 1.800903e+02 1.017176e+04 1.031482e+04
1.251460e-01 9.381756e+03 1.559694e+02 9.199448e+03 9.060356e+03
1.351460e-01 8.484416e+03 1.344518e+02 8.196319e+03 8.015139e+03
1.451320e-01 7.348642e+03 1.115548e+02 7.214684e+03 7.147666e+03
1.551140e-01 6.214385e+03 9.833871e+01 6.365309e+03 6.405658e+03
1.651020e-01 5.709445e+03 8.789074e+01 5.712919e+03 5.778008e+03
1.751050e-01 5.148501e+03 7.739142e+01 5.217280e+03 5.248261e+03
1.850970e-01 4.917519e+03 7.086372e+01 4.807067e+03 4.799548e+03
1.950850e-01 4.445024e+03 6.339446e+01 4.440736e+03 4.419706e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#6.948552e+00	8.871880e+03	-1.813969e+03	-3.451725e+02	7.871724e+00	1.596015e+04	-3.283745e+03	-5.200687e+02	1.385000e+01	 9.030000e+00	 2.228735e-01	 9.407498e-01	 1.013026e+00	 5.975222e+01	 72-17
