#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.677216e+04 1.905929e+03 4.544559e+04 4.426504e+04
3.546900e-02 3.434885e+04 1.042027e+03 3.454497e+04 3.574575e+04
4.537800e-02 2.541970e+04 6.606966e+02 2.713970e+04 2.868374e+04
5.528000e-02 2.246545e+04 4.791010e+02 2.301846e+04 2.351330e+04
6.523200e-02 2.088472e+04 3.566662e+02 2.027722e+04 1.969278e+04
7.522900e-02 1.783851e+04 2.693702e+02 1.754796e+04 1.675121e+04
8.519300e-02 1.459550e+04 2.146253e+02 1.463804e+04 1.437996e+04
9.516600e-02 1.219454e+04 1.651124e+02 1.217236e+04 1.249953e+04
1.051550e-01 1.046957e+04 1.343026e+02 1.050892e+04 1.095578e+04
1.151310e-01 9.671713e+03 1.154324e+02 9.528230e+03 9.679183e+03
1.251240e-01 8.653461e+03 9.424579e+01 8.777291e+03 8.601444e+03
1.351250e-01 7.759634e+03 8.724854e+01 7.939351e+03 7.688550e+03
1.451200e-01 7.030999e+03 7.419250e+01 7.012118e+03 6.915462e+03
1.551180e-01 6.204488e+03 6.466602e+01 6.158661e+03 6.242795e+03
1.651050e-01 5.490344e+03 5.804587e+01 5.522187e+03 5.660401e+03
1.750880e-01 5.072046e+03 5.337509e+01 5.087765e+03 5.154146e+03
1.850890e-01 4.752548e+03 4.815227e+01 4.742275e+03 4.709132e+03
1.950930e-01 4.387767e+03 4.364512e+01 4.392481e+03 4.318286e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#3.572117e+00	1.719151e+03	-1.245910e+03	4.020754e+02	4.642049e+00	-5.081862e+02	-9.544445e+01	4.276127e+01	4.300000e+00	 4.300000e+00	 2.093713e-01	 1.010855e+00	 9.811529e-01	 5.397921e+01	 72-17
