#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.909469e+04 3.146132e+03 5.178893e+04 5.019621e+04
3.546900e-02 4.164513e+04 1.798466e+03 3.931010e+04 4.051051e+04
4.536800e-02 3.120504e+04 1.130281e+03 3.063359e+04 3.236638e+04
5.531400e-02 2.525433e+04 7.895195e+02 2.563752e+04 2.632864e+04
6.525800e-02 2.274417e+04 5.746752e+02 2.236712e+04 2.190857e+04
7.520900e-02 1.904630e+04 4.555268e+02 1.934082e+04 1.856394e+04
8.517500e-02 1.614748e+04 3.439291e+02 1.619833e+04 1.585040e+04
9.515700e-02 1.298106e+04 2.678954e+02 1.351424e+04 1.369685e+04
1.051620e-01 1.124571e+04 2.112183e+02 1.159588e+04 1.194309e+04
1.151480e-01 1.014500e+04 1.800903e+02 1.032736e+04 1.049618e+04
1.251460e-01 9.416549e+03 1.559694e+02 9.342122e+03 9.280190e+03
1.351460e-01 8.491428e+03 1.344518e+02 8.388222e+03 8.247710e+03
1.451320e-01 7.648692e+03 1.115548e+02 7.453464e+03 7.377083e+03
1.551140e-01 6.672534e+03 9.833871e+01 6.612967e+03 6.626887e+03
1.651020e-01 5.871711e+03 8.789074e+01 5.922043e+03 5.972009e+03
1.751050e-01 5.347942e+03 7.739142e+01 5.374166e+03 5.405940e+03
1.850970e-01 4.854726e+03 7.086372e+01 4.912183e+03 4.912088e+03
1.950850e-01 4.567366e+03 6.339446e+01 4.498443e+03 4.482881e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.294659e+00	1.221427e+04	-4.808328e+03	1.941062e+02	2.737653e+00	2.540506e+03	-3.052766e+03	7.946419e+02	1.385000e+01	 9.030000e+00	 5.338673e-01	 1.056520e+00	 9.962048e-01	 5.799580e+01	 72-17
