#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.530156e+04 1.905929e+03 4.486429e+04 4.334440e+04
3.546900e-02 3.376558e+04 1.042027e+03 3.462171e+04 3.570893e+04
4.537800e-02 2.711713e+04 6.606966e+02 2.720444e+04 2.888282e+04
5.528000e-02 2.355905e+04 4.791010e+02 2.298045e+04 2.372018e+04
6.523200e-02 1.995692e+04 3.566662e+02 2.029646e+04 1.986099e+04
7.522900e-02 1.769033e+04 2.693702e+02 1.775192e+04 1.689992e+04
8.519300e-02 1.500780e+04 2.146253e+02 1.493565e+04 1.449516e+04
9.516600e-02 1.256533e+04 1.651124e+02 1.238057e+04 1.257176e+04
1.051550e-01 1.047906e+04 1.343026e+02 1.053825e+04 1.100187e+04
1.151310e-01 9.529678e+03 1.154324e+02 9.426203e+03 9.703213e+03
1.251240e-01 8.713536e+03 9.424579e+01 8.679007e+03 8.611342e+03
1.351250e-01 7.921629e+03 8.724854e+01 7.930668e+03 7.685332e+03
1.451200e-01 7.072524e+03 7.419250e+01 7.078018e+03 6.903858e+03
1.551180e-01 6.121262e+03 6.466602e+01 6.226850e+03 6.232520e+03
1.651050e-01 5.513881e+03 5.804587e+01 5.529376e+03 5.649786e+03
1.750880e-01 4.987936e+03 5.337509e+01 5.039093e+03 5.146356e+03
1.850890e-01 4.670606e+03 4.815227e+01 4.686215e+03 4.706129e+03
1.950930e-01 4.412287e+03 4.364512e+01 4.374298e+03 4.321892e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.199371e+00	-1.068330e+03	-1.194457e+02	1.761011e+02	3.920982e+00	6.889632e+03	-1.859194e+03	2.832794e+02	4.300000e+00	 4.300000e+00	 8.257522e-02	 1.078565e+00	 9.957815e-01	 5.568612e+01	 72-17
