#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 -3.245906e+03 3.747253e+03 -5.715853e+03 -5.638649e+03
3.546900e-02 -3.694875e+03 2.138581e+03 -4.262408e+03 -4.203375e+03
4.537800e-02 -2.327472e+03 1.389354e+03 -3.316050e+03 -3.317962e+03
5.528000e-02 -2.502967e+03 1.021824e+03 -2.648430e+03 -2.705597e+03
6.523200e-02 -2.790186e+03 7.435086e+02 -2.194429e+03 -2.255084e+03
7.522900e-02 -2.038619e+03 5.752496e+02 -1.908006e+03 -1.920232e+03
8.519300e-02 -1.616762e+03 4.423735e+02 -1.697762e+03 -1.656839e+03
9.516600e-02 -1.631787e+03 3.571042e+02 -1.490178e+03 -1.438268e+03
1.051550e-01 -1.358577e+03 2.864621e+02 -1.280850e+03 -1.263928e+03
1.151310e-01 -1.075482e+03 2.379100e+02 -1.095239e+03 -1.121433e+03
1.251240e-01 -9.582501e+02 2.072905e+02 -9.591956e+02 -9.982356e+02
1.351250e-01 -9.843299e+02 1.847082e+02 -8.764007e+02 -8.932352e+02
1.451200e-01 -7.264152e+02 1.576932e+02 -8.181053e+02 -8.040032e+02
1.551180e-01 -5.839434e+02 1.373050e+02 -7.540633e+02 -7.277083e+02
1.651050e-01 -8.334599e+02 1.152264e+02 -6.754964e+02 -6.608016e+02
1.750880e-01 -6.525892e+02 1.098447e+02 -5.928798e+02 -5.984055e+02
1.850890e-01 -4.207055e+02 9.784459e+01 -5.259684e+02 -5.422928e+02
1.950930e-01 -5.477302e+02 9.079194e+01 -4.805794e+02 -4.923063e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.737507e+00	9.584922e+02	-2.347119e+02	-1.359820e+02	3.568094e+00	5.456326e+03	-1.076597e+03	-1.283011e+02	4.300000e+00	 4.300000e+00	 6.758246e-02	 1.008088e+00	 1.021119e+00	 4.959210e+01	 72-17
