#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 -7.724871e+03 6.325086e+03 -3.625031e+03 -3.649262e+03
3.546900e-02 -9.428097e+02 3.815159e+03 -2.650098e+03 -2.738654e+03
4.536800e-02 -2.011418e+03 2.368460e+03 -2.089614e+03 -2.196249e+03
5.531400e-02 -1.162503e+03 1.678381e+03 -1.810718e+03 -1.834509e+03
6.525800e-02 -4.880492e+02 1.303364e+03 -1.663456e+03 -1.564577e+03
7.520900e-02 -3.034978e+02 1.002909e+03 -1.485199e+03 -1.347845e+03
8.517500e-02 -1.377301e+03 7.208199e+02 -1.228960e+03 -1.181066e+03
9.515700e-02 -8.458000e+02 5.675477e+02 -9.734460e+02 -1.052034e+03
1.051620e-01 -9.679299e+02 4.437997e+02 -8.267317e+02 -9.455518e+02
1.151480e-01 -1.088868e+03 3.832416e+02 -8.106653e+02 -8.598685e+02
1.251460e-01 -9.905406e+02 3.156288e+02 -8.379353e+02 -7.920013e+02
1.351460e-01 -8.455391e+02 2.805437e+02 -8.185553e+02 -7.404492e+02
1.451320e-01 -8.489844e+02 2.448660e+02 -7.349725e+02 -6.966608e+02
1.551140e-01 -7.460852e+02 2.094551e+02 -6.404832e+02 -6.586596e+02
1.651020e-01 -4.658124e+02 1.810060e+02 -5.916189e+02 -6.324607e+02
1.751050e-01 -6.025660e+02 1.532352e+02 -5.828795e+02 -6.073111e+02
1.850970e-01 -6.116224e+02 1.451350e+02 -5.917262e+02 -5.882593e+02
1.950850e-01 -6.414964e+02 1.365361e+02 -5.860323e+02 -5.686660e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.745203e+00	4.195039e+03	-1.744717e+03	-5.377083e+01	5.246733e+00	2.751960e+03	-1.407045e+03	-8.042607e+01	1.385000e+01	 9.030000e+00	 1.133371e-01	 1.014117e+00	 1.006559e+00	 4.490941e+01	 72-17
