#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 -6.636940e+03 3.747253e+03 -4.482103e+03 -4.706692e+03
3.546900e-02 -1.756511e+03 2.138581e+03 -2.972067e+03 -3.097165e+03
4.537800e-02 -2.677414e+03 1.389354e+03 -2.346291e+03 -2.269999e+03
5.528000e-02 -1.355394e+03 1.021824e+03 -1.997106e+03 -1.806096e+03
6.523200e-02 -2.161642e+03 7.435086e+02 -1.614171e+03 -1.498761e+03
7.522900e-02 -1.362935e+03 5.752496e+02 -1.190830e+03 -1.252117e+03
8.519300e-02 -3.195648e+02 4.423735e+02 -9.285713e+02 -1.085003e+03
9.516600e-02 -1.430731e+03 3.571042e+02 -8.744738e+02 -9.658201e+02
1.051550e-01 -7.553706e+02 2.864621e+02 -9.164260e+02 -8.694438e+02
1.151310e-01 -7.331677e+02 2.379100e+02 -9.136531e+02 -7.970011e+02
1.251240e-01 -1.253479e+03 2.072905e+02 -8.085178e+02 -7.402976e+02
1.351250e-01 -4.890509e+02 1.847082e+02 -6.732064e+02 -7.023349e+02
1.451200e-01 -6.389471e+02 1.576932e+02 -5.927731e+02 -6.714636e+02
1.551180e-01 -5.288377e+02 1.373050e+02 -5.938977e+02 -6.441788e+02
1.651050e-01 -6.893337e+02 1.152264e+02 -6.418538e+02 -6.297911e+02
1.750880e-01 -5.900196e+02 1.098447e+02 -6.651998e+02 -6.166173e+02
1.850890e-01 -7.439672e+02 9.784459e+01 -6.464584e+02 -6.093540e+02
1.950930e-01 -6.082050e+02 9.079194e+01 -6.013198e+02 -6.018173e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.444534e+00	2.170690e+03	-1.018429e+03	-7.588942e+01	5.096528e+00	-4.945159e+03	1.000105e+03	-2.201417e+02	4.300000e+00	 4.300000e+00	 6.171877e-02	 1.016919e+00	 9.840212e-01	 4.681689e+01	 72-17
