#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 9.655275e+03 6.325086e+03 -1.079114e+02 -4.404374e+02
3.546900e-02 -2.118487e+03 3.815159e+03 -6.168825e+02 -8.736951e+02
4.536800e-02 -8.981502e+02 2.368460e+03 -1.055563e+03 -1.067951e+03
5.531400e-02 8.591076e+02 1.678381e+03 -1.397515e+03 -1.190226e+03
6.525800e-02 -2.746470e+02 1.303364e+03 -1.441003e+03 -1.204736e+03
7.520900e-02 -9.246670e+02 1.002909e+03 -1.214736e+03 -1.130204e+03
8.517500e-02 -9.671417e+02 7.208199e+02 -9.405220e+02 -1.037645e+03
9.515700e-02 -2.556041e+02 5.675477e+02 -8.114444e+02 -9.774202e+02
1.051620e-01 -6.852859e+02 4.437997e+02 -8.017177e+02 -9.006409e+02
1.151480e-01 -1.612936e+03 3.832416e+02 -8.568605e+02 -8.380203e+02
1.251460e-01 -1.039604e+03 3.156288e+02 -8.744118e+02 -7.852520e+02
1.351460e-01 -6.367001e+02 2.805437e+02 -8.255143e+02 -7.482889e+02
1.451320e-01 -7.152614e+02 2.448660e+02 -7.423762e+02 -7.247622e+02
1.551140e-01 -6.161523e+02 2.094551e+02 -6.645072e+02 -6.978507e+02
1.651020e-01 -8.162614e+02 1.810060e+02 -6.371307e+02 -6.816506e+02
1.751050e-01 -6.583982e+02 1.532352e+02 -6.513984e+02 -6.740280e+02
1.850970e-01 -4.182308e+02 1.451350e+02 -6.672099e+02 -6.615716e+02
1.950850e-01 -6.750139e+02 1.365361e+02 -6.720216e+02 -6.528361e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#6.132739e+00	1.691636e+04	-6.994482e+03	8.560989e+01	5.818822e+00	1.980853e+04	-8.616235e+03	2.640844e+02	1.385000e+01	 9.030000e+00	 3.647366e-01	 1.065285e+00	 1.022351e+00	 6.451989e+01	 72-17
