#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 -8.347506e+02 3.747253e+03 -4.741796e+03 -5.216521e+03
3.546900e-02 -3.515900e+02 2.138581e+03 -3.196660e+03 -3.509477e+03
4.537800e-02 -1.703040e+03 1.389354e+03 -2.772045e+03 -2.682836e+03
5.528000e-02 -1.756384e+03 1.021824e+03 -2.666208e+03 -2.283866e+03
6.523200e-02 -2.628118e+03 7.435086e+02 -2.328056e+03 -2.014451e+03
7.522900e-02 -2.348962e+03 5.752496e+02 -1.741466e+03 -1.767397e+03
8.519300e-02 -2.045168e+03 4.423735e+02 -1.270450e+03 -1.568507e+03
9.516600e-02 -1.461735e+03 3.571042e+02 -1.163110e+03 -1.432343e+03
1.051550e-01 -1.200746e+03 2.864621e+02 -1.283503e+03 -1.294915e+03
1.151310e-01 -1.287992e+03 2.379100e+02 -1.388995e+03 -1.180002e+03
1.251240e-01 -1.389323e+03 2.072905e+02 -1.278903e+03 -1.069083e+03
1.351250e-01 -9.514461e+02 1.847082e+02 -1.008006e+03 -9.711862e+02
1.451200e-01 -8.417577e+02 1.576932e+02 -7.574169e+02 -8.839060e+02
1.551180e-01 -3.815154e+02 1.373050e+02 -6.394850e+02 -7.896597e+02
1.651050e-01 -7.250375e+02 1.152264e+02 -6.522533e+02 -7.033899e+02
1.750880e-01 -6.039887e+02 1.098447e+02 -6.840516e+02 -6.223251e+02
1.850890e-01 -5.356588e+02 9.784459e+01 -6.372568e+02 -5.381657e+02
1.950930e-01 -6.789807e+02 9.079194e+01 -5.120069e+02 -4.590955e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.199371e+00	6.035138e+03	-1.445462e+03	-1.591089e+02	3.920982e+00	1.858915e+04	-5.115513e+03	5.909139e+01	4.300000e+00	 4.300000e+00	 8.257522e-02	 1.078565e+00	 9.957815e-01	 5.568612e+01	 72-17
