#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.674793e+04 1.905929e+03 4.512705e+04 4.375947e+04
3.546900e-02 3.515296e+04 1.042027e+03 3.458732e+04 3.598343e+04
4.537800e-02 2.621191e+04 6.606966e+02 2.722043e+04 2.901665e+04
5.528000e-02 2.274415e+04 4.791010e+02 2.324570e+04 2.381921e+04
6.523200e-02 2.078424e+04 3.566662e+02 2.064403e+04 1.995690e+04
7.522900e-02 1.767436e+04 2.693702e+02 1.790307e+04 1.696983e+04
8.519300e-02 1.521553e+04 2.146253e+02 1.484424e+04 1.454681e+04
9.516600e-02 1.238107e+04 1.651124e+02 1.223494e+04 1.262597e+04
1.051550e-01 1.051610e+04 1.343026e+02 1.052025e+04 1.104721e+04
1.151310e-01 9.769668e+03 1.154324e+02 9.570023e+03 9.742008e+03
1.251240e-01 8.871402e+03 9.424579e+01 8.853012e+03 8.638545e+03
1.351250e-01 8.071555e+03 8.724854e+01 8.002017e+03 7.704551e+03
1.451200e-01 6.950068e+03 7.419250e+01 7.024633e+03 6.915454e+03
1.551180e-01 6.147196e+03 6.466602e+01 6.123180e+03 6.228612e+03
1.651050e-01 5.456411e+03 5.804587e+01 5.470058e+03 5.635001e+03
1.750880e-01 4.937981e+03 5.337509e+01 5.045493e+03 5.120549e+03
1.850890e-01 4.752229e+03 4.815227e+01 4.713437e+03 4.669754e+03
1.950930e-01 4.382721e+03 4.364512e+01 4.365304e+03 4.276048e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.588358e+00	4.659904e+03	-1.693064e+03	1.596491e+02	4.311181e+00	-9.619979e+02	-4.952187e+02	1.390289e+02	4.300000e+00	 4.300000e+00	 2.812338e-01	 9.662761e-01	 1.003526e+00	 6.805811e+01	 72-17
