#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 -2.520703e+03 6.325086e+03 -3.452927e+03 -3.034653e+03
3.546900e-02 -2.197055e+03 3.815159e+03 -3.519909e+03 -3.369500e+03
4.536800e-02 -3.819549e+03 2.368460e+03 -2.881796e+03 -3.119639e+03
5.531400e-02 -2.637160e+03 1.678381e+03 -2.362601e+03 -2.692862e+03
6.525800e-02 -2.471012e+02 1.303364e+03 -2.192373e+03 -2.250928e+03
7.520900e-02 -8.835401e+02 1.002909e+03 -2.151299e+03 -1.921769e+03
8.517500e-02 -2.231923e+03 7.208199e+02 -1.822611e+03 -1.603706e+03
9.515700e-02 -2.772085e+03 5.675477e+02 -1.326388e+03 -1.345180e+03
1.051620e-01 -1.001027e+03 4.437997e+02 -9.650833e+02 -1.144439e+03
1.151480e-01 -1.107456e+02 3.832416e+02 -8.818431e+02 -9.982347e+02
1.251460e-01 -6.738857e+02 3.156288e+02 -9.345391e+02 -8.931174e+02
1.351460e-01 -8.376206e+02 2.805437e+02 -9.210263e+02 -8.118223e+02
1.451320e-01 -6.826701e+02 2.448660e+02 -8.253141e+02 -7.715326e+02
1.551140e-01 -7.375039e+02 2.094551e+02 -7.248638e+02 -7.534643e+02
1.651020e-01 -8.027221e+02 1.810060e+02 -6.875124e+02 -7.419733e+02
1.751050e-01 -9.151781e+02 1.532352e+02 -7.199842e+02 -7.444022e+02
1.850970e-01 -8.169161e+02 1.451350e+02 -7.600464e+02 -7.473328e+02
1.950850e-01 -6.433690e+02 1.365361e+02 -7.863450e+02 -7.629371e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#7.775581e+00	1.556011e+04	-7.182933e+03	1.278884e+02	5.928730e+00	1.176543e+04	-4.563967e+03	-8.527473e+01	1.385000e+01	 9.030000e+00	 3.787125e-01	 9.438704e-01	 9.817756e-01	 6.916988e+01	 72-17
