#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.874553e+04 3.146132e+03 5.073830e+04 4.891466e+04
3.546900e-02 3.909859e+04 1.798466e+03 3.901311e+04 4.008579e+04
4.536800e-02 3.032300e+04 1.130281e+03 3.048567e+04 3.226830e+04
5.531400e-02 2.561505e+04 7.895195e+02 2.548087e+04 2.633328e+04
6.525800e-02 2.288303e+04 5.746752e+02 2.228186e+04 2.194511e+04
7.520900e-02 1.949669e+04 4.555268e+02 1.941290e+04 1.862526e+04
8.517500e-02 1.628463e+04 3.439291e+02 1.636830e+04 1.591528e+04
9.515700e-02 1.353901e+04 2.678954e+02 1.364925e+04 1.374335e+04
1.051620e-01 1.165465e+04 2.112183e+02 1.163376e+04 1.197808e+04
1.151480e-01 1.027496e+04 1.800903e+02 1.029249e+04 1.052093e+04
1.251460e-01 9.166110e+03 1.559694e+02 9.302238e+03 9.294091e+03
1.351460e-01 8.540840e+03 1.344518e+02 8.383135e+03 8.249532e+03
1.451320e-01 7.655179e+03 1.115548e+02 7.473350e+03 7.368525e+03
1.551140e-01 6.766737e+03 9.833871e+01 6.629451e+03 6.614863e+03
1.651020e-01 5.889790e+03 8.789074e+01 5.911547e+03 5.954573e+03
1.751050e-01 5.269806e+03 7.739142e+01 5.340809e+03 5.383681e+03
1.850970e-01 4.836098e+03 7.086372e+01 4.871981e+03 4.885360e+03
1.950850e-01 4.523115e+03 6.339446e+01 4.462665e+03 4.452144e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#3.782232e+00	4.878439e+03	-3.428298e+03	5.582680e+02	6.819865e+00	1.416890e+04	-3.555196e+03	-3.906079e+02	1.385000e+01	 9.030000e+00	 3.829956e-01	 1.038054e+00	 1.037825e+00	 6.075671e+01	 72-17
