#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 -8.242486e+03 3.747253e+03 -8.298347e+03 -8.278221e+03
3.546900e-02 -1.288019e+03 2.138581e+03 -5.483448e+03 -5.461503e+03
4.537800e-02 -3.731070e+03 1.389354e+03 -3.878879e+03 -3.869790e+03
5.528000e-02 -3.159815e+03 1.021824e+03 -2.851418e+03 -2.863344e+03
6.523200e-02 -1.489377e+03 7.435086e+02 -2.156007e+03 -2.180398e+03
7.522900e-02 -2.599278e+03 5.752496e+02 -1.685420e+03 -1.701359e+03
8.519300e-02 -1.967969e+03 4.423735e+02 -1.365374e+03 -1.359016e+03
9.516600e-02 -8.376814e+02 3.571042e+02 -1.132032e+03 -1.110247e+03
1.051550e-01 -7.315304e+02 2.864621e+02 -9.463529e+02 -9.297383e+02
1.151310e-01 -9.608634e+02 2.379100e+02 -7.966859e+02 -7.990347e+02
1.251240e-01 -8.939448e+02 2.072905e+02 -6.943247e+02 -7.106279e+02
1.351250e-01 -7.791914e+02 1.847082e+02 -6.387080e+02 -6.525567e+02
1.451200e-01 -6.367369e+02 1.576932e+02 -6.177859e+02 -6.181325e+02
1.551180e-01 -5.669280e+02 1.373050e+02 -6.140367e+02 -6.036555e+02
1.651050e-01 -4.579075e+02 1.152264e+02 -6.160700e+02 -6.059447e+02
1.750880e-01 -6.472933e+02 1.098447e+02 -6.232646e+02 -6.214075e+02
1.850890e-01 -6.456597e+02 9.784459e+01 -6.421004e+02 -6.478297e+02
1.950930e-01 -6.710414e+02 9.079194e+01 -6.752654e+02 -6.820324e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.635937e+00	-1.044718e+04	2.612918e+03	-2.858054e+02	2.751795e+00	-7.148841e+03	1.461131e+03	-2.219671e+02	4.300000e+00	 4.300000e+00	 7.284023e-02	 1.001596e+00	 1.005764e+00	 4.320081e+01	 72-17
