#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.788322e+04 3.146132e+03 4.696686e+04 4.464176e+04
3.546900e-02 3.657544e+04 1.798466e+03 3.712610e+04 3.879169e+04
4.536800e-02 3.008821e+04 1.130281e+03 2.923893e+04 3.171710e+04
5.531400e-02 2.436409e+04 7.895195e+02 2.499205e+04 2.602490e+04
6.525800e-02 2.174451e+04 5.746752e+02 2.237010e+04 2.175233e+04
7.520900e-02 1.914536e+04 4.555268e+02 1.960479e+04 1.848949e+04
8.517500e-02 1.626120e+04 3.439291e+02 1.630288e+04 1.577019e+04
9.515700e-02 1.315531e+04 2.678954e+02 1.337941e+04 1.361296e+04
1.051620e-01 1.084978e+04 2.112183e+02 1.135415e+04 1.185396e+04
1.151480e-01 9.916582e+03 1.800903e+02 1.013384e+04 1.039949e+04
1.251460e-01 9.406631e+03 1.559694e+02 9.248667e+03 9.179397e+03
1.351460e-01 8.432554e+03 1.344518e+02 8.344459e+03 8.142990e+03
1.451320e-01 7.496256e+03 1.115548e+02 7.401876e+03 7.278286e+03
1.551140e-01 6.545461e+03 9.833871e+01 6.528658e+03 6.535917e+03
1.651020e-01 5.783726e+03 8.789074e+01 5.819820e+03 5.889669e+03
1.751050e-01 5.223697e+03 7.739142e+01 5.287665e+03 5.340154e+03
1.850970e-01 4.788272e+03 7.086372e+01 4.856935e+03 4.864217e+03
1.950850e-01 4.487889e+03 6.339446e+01 4.479655e+03 4.459536e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#6.115759e+00	1.389076e+04	-4.708211e+03	-9.459086e+01	7.459796e+00	1.860098e+04	-5.124606e+03	-4.890911e+02	1.385000e+01	 9.030000e+00	 5.380376e-01	 1.006165e+00	 1.027510e+00	 6.681250e+01	 72-17
