#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.177415e+04 1.905929e+03 4.403783e+04 4.241753e+04
3.546900e-02 3.403723e+04 1.042027e+03 3.419082e+04 3.548170e+04
4.537800e-02 2.749785e+04 6.606966e+02 2.691794e+04 2.880443e+04
5.528000e-02 2.233188e+04 4.791010e+02 2.291894e+04 2.368551e+04
6.523200e-02 2.112740e+04 3.566662e+02 2.040513e+04 1.984344e+04
7.522900e-02 1.778901e+04 2.693702e+02 1.786193e+04 1.688609e+04
8.519300e-02 1.490535e+04 2.146253e+02 1.491685e+04 1.446747e+04
9.516600e-02 1.216812e+04 1.651124e+02 1.226601e+04 1.254458e+04
1.051550e-01 1.044521e+04 1.343026e+02 1.042523e+04 1.097193e+04
1.151310e-01 9.368008e+03 1.154324e+02 9.388359e+03 9.671755e+03
1.251240e-01 8.725816e+03 9.424579e+01 8.706320e+03 8.580957e+03
1.351250e-01 7.987191e+03 8.724854e+01 7.959555e+03 7.657373e+03
1.451200e-01 7.038604e+03 7.419250e+01 7.065273e+03 6.882516e+03
1.551180e-01 6.180323e+03 6.466602e+01 6.176184e+03 6.216205e+03
1.651050e-01 5.491745e+03 5.804587e+01 5.481146e+03 5.640042e+03
1.750880e-01 5.132421e+03 5.337509e+01 5.028540e+03 5.146979e+03
1.850890e-01 4.696750e+03 4.815227e+01 4.714284e+03 4.716548e+03
1.950930e-01 4.408975e+03 4.364512e+01 4.422153e+03 4.344484e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.068877e+00	4.246505e+03	-8.988644e+02	-2.809518e+01	3.592099e+00	1.151397e+03	-8.024674e+02	3.196693e+02	4.300000e+00	 4.300000e+00	 1.472588e-01	 1.027606e+00	 1.005295e+00	 5.138570e+01	 72-17
