#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.789715e+04 3.146132e+03 4.955926e+04 4.761361e+04
3.546900e-02 4.233977e+04 1.798466e+03 3.834235e+04 3.991531e+04
4.536800e-02 3.071342e+04 1.130281e+03 3.003574e+04 3.221378e+04
5.531400e-02 2.443720e+04 7.895195e+02 2.545698e+04 2.627101e+04
6.525800e-02 2.117830e+04 5.746752e+02 2.248448e+04 2.186352e+04
7.520900e-02 1.983265e+04 4.555268e+02 1.947001e+04 1.850083e+04
8.517500e-02 1.594310e+04 3.439291e+02 1.613592e+04 1.573910e+04
9.515700e-02 1.331119e+04 2.678954e+02 1.330599e+04 1.356320e+04
1.051620e-01 1.110160e+04 2.112183e+02 1.136084e+04 1.179122e+04
1.151480e-01 1.029933e+04 1.800903e+02 1.014589e+04 1.033494e+04
1.251460e-01 9.480150e+03 1.559694e+02 9.214400e+03 9.122127e+03
1.351460e-01 8.370055e+03 1.344518e+02 8.276015e+03 8.101891e+03
1.451320e-01 7.477056e+03 1.115548e+02 7.340982e+03 7.254920e+03
1.551140e-01 6.544327e+03 9.833871e+01 6.507440e+03 6.531134e+03
1.651020e-01 5.756013e+03 8.789074e+01 5.847316e+03 5.909794e+03
1.751050e-01 5.269457e+03 7.739142e+01 5.350328e+03 5.387143e+03
1.850970e-01 4.975340e+03 7.086372e+01 4.941330e+03 4.939136e+03
1.950850e-01 4.619247e+03 6.339446e+01 4.580349e+03 4.560624e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.648440e+00	1.889230e+04	-5.697462e+03	1.507961e+02	6.298621e+00	4.377242e+03	-1.340923e+03	-3.164108e+02	1.385000e+01	 9.030000e+00	 4.083975e-01	 1.014603e+00	 1.006444e+00	 5.612213e+01	 72-17
