#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 5.030798e+04 3.146132e+03 4.947348e+04 4.745339e+04
3.546900e-02 3.826640e+04 1.798466e+03 3.845750e+04 3.944558e+04
4.536800e-02 3.130085e+04 1.130281e+03 3.009969e+04 3.192341e+04
5.531400e-02 2.509080e+04 7.895195e+02 2.510619e+04 2.607037e+04
6.525800e-02 2.163654e+04 5.746752e+02 2.195121e+04 2.170542e+04
7.520900e-02 1.942906e+04 4.555268e+02 1.917074e+04 1.839362e+04
8.517500e-02 1.602433e+04 3.439291e+02 1.620509e+04 1.569517e+04
9.515700e-02 1.320521e+04 2.678954e+02 1.348868e+04 1.351964e+04
1.051620e-01 1.127569e+04 2.112183e+02 1.143739e+04 1.176149e+04
1.151480e-01 9.999892e+03 1.800903e+02 1.005827e+04 1.030985e+04
1.251460e-01 9.146658e+03 1.559694e+02 9.075508e+03 9.100766e+03
1.351460e-01 8.351092e+03 1.344518e+02 8.198102e+03 8.079514e+03
1.451320e-01 7.420529e+03 1.115548e+02 7.332535e+03 7.221123e+03
1.551140e-01 6.684418e+03 9.833871e+01 6.525663e+03 6.497149e+03
1.651020e-01 5.719641e+03 8.789074e+01 5.836419e+03 5.871442e+03
1.751050e-01 5.359164e+03 7.739142e+01 5.290811e+03 5.334383e+03
1.850970e-01 4.840953e+03 7.086372e+01 4.856714e+03 4.874701e+03
1.950850e-01 4.441798e+03 6.339446e+01 4.485148e+03 4.477986e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.107928e+00	9.319657e+03	-2.898356e+03	1.199014e+02	3.881684e+00	5.072161e+03	-2.512428e+03	4.363732e+02	1.385000e+01	 9.030000e+00	 1.561758e-01	 1.100200e+00	 1.032106e+00	 6.185785e+01	 72-17
