#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 -1.099642e+04 6.325086e+03 -9.319650e+03 -9.932818e+03
3.546900e-02 -6.365029e+03 3.815159e+03 -6.496421e+03 -6.869358e+03
4.536800e-02 -5.353485e+03 2.368460e+03 -5.281475e+03 -5.143454e+03
5.531400e-02 -4.599142e+03 1.678381e+03 -4.538089e+03 -4.079896e+03
6.525800e-02 -4.673823e+03 1.303364e+03 -3.610766e+03 -3.278075e+03
7.520900e-02 -1.345318e+03 1.002909e+03 -2.514087e+03 -2.560264e+03
8.517500e-02 -1.259240e+03 7.208199e+02 -1.733161e+03 -2.029728e+03
9.515700e-02 -7.308499e+02 5.675477e+02 -1.399616e+03 -1.639458e+03
1.051620e-01 -1.987279e+03 4.437997e+02 -1.303043e+03 -1.313831e+03
1.151480e-01 -1.178693e+03 3.832416e+02 -1.229734e+03 -1.078779e+03
1.251460e-01 -5.080386e+02 3.156288e+02 -1.048501e+03 -9.054250e+02
1.351460e-01 -5.716656e+02 2.805437e+02 -8.398455e+02 -8.051236e+02
1.451320e-01 -8.402883e+02 2.448660e+02 -6.936857e+02 -7.485677e+02
1.551140e-01 -9.559028e+02 2.094551e+02 -6.437551e+02 -7.137656e+02
1.651020e-01 -9.452559e+02 1.810060e+02 -6.980925e+02 -7.300412e+02
1.751050e-01 -8.515297e+02 1.532352e+02 -7.739541e+02 -7.633241e+02
1.850970e-01 -7.553652e+02 1.451350e+02 -8.419575e+02 -8.145047e+02
1.950850e-01 -8.108948e+02 1.365361e+02 -8.936478e+02 -8.747293e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.599605e+00	1.484706e+04	-7.432651e+03	-4.059186e+01	8.161737e+00	4.758306e+03	-5.864257e+03	-3.562952e+02	1.385000e+01	 9.030000e+00	 5.657445e-01	 1.052142e+00	 9.829478e-01	 6.696396e+01	 72-17
