#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.355374e+04 1.905929e+03 4.292981e+04 4.131732e+04
3.546900e-02 3.404128e+04 1.042027e+03 3.354390e+04 3.472711e+04
4.537800e-02 2.591462e+04 6.606966e+02 2.651602e+04 2.832490e+04
5.528000e-02 2.266146e+04 4.791010e+02 2.259573e+04 2.338065e+04
6.523200e-02 2.103644e+04 3.566662e+02 2.014260e+04 1.965299e+04
7.522900e-02 1.764540e+04 2.693702e+02 1.771155e+04 1.677902e+04
8.519300e-02 1.474165e+04 2.146253e+02 1.488860e+04 1.441875e+04
9.516600e-02 1.227522e+04 1.651124e+02 1.230175e+04 1.252934e+04
1.051550e-01 1.029889e+04 1.343026e+02 1.045971e+04 1.097886e+04
1.151310e-01 9.205605e+03 1.154324e+02 9.389825e+03 9.688587e+03
1.251240e-01 8.730626e+03 9.424579e+01 8.691642e+03 8.600640e+03
1.351250e-01 7.893186e+03 8.724854e+01 7.955866e+03 7.672440e+03
1.451200e-01 7.077487e+03 7.419250e+01 7.078177e+03 6.886661e+03
1.551180e-01 6.203236e+03 6.466602e+01 6.188948e+03 6.207258e+03
1.651050e-01 5.527877e+03 5.804587e+01 5.467844e+03 5.613250e+03
1.750880e-01 4.942869e+03 5.337509e+01 4.977464e+03 5.099200e+03
1.850890e-01 4.661655e+03 4.815227e+01 4.630578e+03 4.645781e+03
1.950930e-01 4.272445e+03 4.364512e+01 4.315947e+03 4.248111e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#4.124464e+00	-5.012488e+02	-3.071580e+02	1.866073e+02	5.064526e+00	-1.829936e+03	9.216457e+02	-1.892750e+02	4.300000e+00	 4.300000e+00	 1.241221e-01	 1.003233e+00	 1.028721e+00	 6.054618e+01	 72-17
