#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.534296e+04 1.905929e+03 4.621169e+04 4.499924e+04
3.546900e-02 3.491744e+04 1.042027e+03 3.481294e+04 3.593132e+04
4.537800e-02 2.736369e+04 6.606966e+02 2.713554e+04 2.865719e+04
5.528000e-02 2.289670e+04 4.791010e+02 2.284119e+04 2.338408e+04
6.523200e-02 1.980525e+04 3.566662e+02 2.005355e+04 1.951820e+04
7.522900e-02 1.763942e+04 2.693702e+02 1.737198e+04 1.657005e+04
8.519300e-02 1.458734e+04 2.146253e+02 1.450539e+04 1.420361e+04
9.516600e-02 1.192646e+04 1.651124e+02 1.203219e+04 1.233049e+04
1.051550e-01 1.045854e+04 1.343026e+02 1.034065e+04 1.080000e+04
1.151310e-01 9.355595e+03 1.154324e+02 9.353204e+03 9.536839e+03
1.251240e-01 8.522874e+03 9.424579e+01 8.630701e+03 8.472022e+03
1.351250e-01 7.938055e+03 8.724854e+01 7.831189e+03 7.570045e+03
1.451200e-01 6.886641e+03 7.419250e+01 6.926136e+03 6.807912e+03
1.551180e-01 6.028094e+03 6.466602e+01 6.074257e+03 6.147078e+03
1.651050e-01 5.475538e+03 5.804587e+01 5.431495e+03 5.575100e+03
1.750880e-01 5.012056e+03 5.337509e+01 5.000820e+03 5.080190e+03
1.850890e-01 4.678984e+03 4.815227e+01 4.671883e+03 4.647016e+03
1.950930e-01 4.332618e+03 4.364512e+01 4.345155e+03 4.269625e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#3.437554e+00	5.841384e+03	-2.827931e+03	4.820012e+02	4.439878e+00	7.727102e+03	-2.748075e+03	1.624150e+02	4.300000e+00	 4.300000e+00	 4.059972e-01	 9.594854e-01	 1.021547e+00	 5.095985e+01	 72-17
