#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 4.280855e+04 1.905929e+03 4.445302e+04 4.321838e+04
3.546900e-02 3.416722e+04 1.042027e+03 3.405642e+04 3.509788e+04
4.537800e-02 2.664078e+04 6.606966e+02 2.683889e+04 2.831169e+04
5.528000e-02 2.383467e+04 4.791010e+02 2.272364e+04 2.329111e+04
6.523200e-02 1.906849e+04 3.566662e+02 2.002456e+04 1.955864e+04
7.522900e-02 1.745733e+04 2.693702e+02 1.744751e+04 1.668932e+04
8.519300e-02 1.466433e+04 2.146253e+02 1.468528e+04 1.436199e+04
9.516600e-02 1.241445e+04 1.651124e+02 1.226663e+04 1.250581e+04
1.051550e-01 1.060463e+04 1.343026e+02 1.055582e+04 1.097881e+04
1.151310e-01 9.443638e+03 1.154324e+02 9.508507e+03 9.708207e+03
1.251240e-01 8.773136e+03 9.424579e+01 8.749417e+03 8.634945e+03
1.351250e-01 7.956717e+03 8.724854e+01 7.952918e+03 7.718973e+03
1.451200e-01 7.015448e+03 7.419250e+01 7.067076e+03 6.939226e+03
1.551180e-01 6.194184e+03 6.466602e+01 6.216101e+03 6.259703e+03
1.651050e-01 5.447078e+03 5.804587e+01 5.541199e+03 5.665665e+03
1.750880e-01 5.021822e+03 5.337509e+01 5.064141e+03 5.147678e+03
1.850890e-01 4.710920e+03 4.815227e+01 4.695231e+03 4.688047e+03
1.950930e-01 4.343828e+03 4.364512e+01 4.343521e+03 4.280847e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#3.389339e+00	-5.043242e+03	4.498464e+02	3.613715e+02	4.248130e+00	1.757322e+03	-3.939101e+02	1.370836e+02	4.300000e+00	 4.300000e+00	 8.961087e-02	 1.011465e+00	 1.005414e+00	 7.254814e+01	 72-17
