#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 -1.403403e+03 6.325086e+03 -3.721807e+03 -3.362767e+03
3.546900e-02 -6.496210e+03 3.815159e+03 -3.531843e+03 -3.336541e+03
4.536800e-02 -1.478541e+03 2.368460e+03 -2.880223e+03 -3.006148e+03
5.531400e-02 -3.270607e+03 1.678381e+03 -2.252150e+03 -2.550814e+03
6.525800e-02 -3.098280e+03 1.303364e+03 -1.958868e+03 -2.125934e+03
7.520900e-02 -1.416776e+03 1.002909e+03 -1.879115e+03 -1.772561e+03
8.517500e-02 -2.580543e+03 7.208199e+02 -1.734104e+03 -1.497719e+03
9.515700e-02 -1.379113e+03 5.675477e+02 -1.362414e+03 -1.242085e+03
1.051620e-01 -1.116172e+03 4.437997e+02 -9.668063e+02 -1.051179e+03
1.151480e-01 -7.214275e+02 3.832416e+02 -7.327080e+02 -8.988591e+02
1.251460e-01 -7.044787e+02 3.156288e+02 -7.128529e+02 -7.934097e+02
1.351460e-01 -7.986840e+02 2.805437e+02 -7.718164e+02 -7.211296e+02
1.451320e-01 -8.103648e+02 2.448660e+02 -7.658018e+02 -6.655413e+02
1.551140e-01 -7.857807e+02 2.094551e+02 -6.962081e+02 -6.432391e+02
1.651020e-01 -6.802865e+02 1.810060e+02 -6.179003e+02 -6.374257e+02
1.751050e-01 -6.620282e+02 1.532352e+02 -5.887119e+02 -6.395535e+02
1.850970e-01 -7.568650e+02 1.451350e+02 -6.257602e+02 -6.582349e+02
1.950850e-01 -5.365407e+02 1.365361e+02 -6.765273e+02 -6.743533e+02

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#6.360508e+00	6.161839e+03	-4.139516e+03	3.761506e+01	7.619074e+00	1.265929e+04	-5.313200e+03	-4.467879e+01	1.385000e+01	 9.030000e+00	 3.330225e-01	 1.018733e+00	 1.054744e+00	 4.320243e+01	 72-17
