#k 	 Pdata 	 err 	 Pmodel 	 Pnowiggle
2.564600e-02 5.087604e+04 3.146132e+03 4.883475e+04 4.654677e+04
3.546900e-02 3.948655e+04 1.798466e+03 3.813406e+04 3.940446e+04
4.536800e-02 3.021640e+04 1.130281e+03 2.978300e+04 3.197594e+04
5.531400e-02 2.431726e+04 7.895195e+02 2.501814e+04 2.611083e+04
6.525800e-02 2.248341e+04 5.746752e+02 2.211629e+04 2.174193e+04
7.520900e-02 1.944142e+04 4.555268e+02 1.941102e+04 1.844074e+04
8.517500e-02 1.615687e+04 3.439291e+02 1.631864e+04 1.572642e+04
9.515700e-02 1.300816e+04 2.678954e+02 1.346913e+04 1.355285e+04
1.051620e-01 1.099844e+04 2.112183e+02 1.137515e+04 1.179611e+04
1.151480e-01 9.924824e+03 1.800903e+02 1.004190e+04 1.034511e+04
1.251460e-01 9.159902e+03 1.559694e+02 9.119414e+03 9.132566e+03
1.351460e-01 8.376555e+03 1.344518e+02 8.261818e+03 8.103406e+03
1.451320e-01 7.546979e+03 1.115548e+02 7.380176e+03 7.240502e+03
1.551140e-01 6.500576e+03 9.833871e+01 6.541005e+03 6.508773e+03
1.651020e-01 5.767612e+03 8.789074e+01 5.824505e+03 5.871068e+03
1.751050e-01 5.200498e+03 7.739142e+01 5.270308e+03 5.326383e+03
1.850970e-01 4.834088e+03 7.086372e+01 4.834891e+03 4.858561e+03
1.950850e-01 4.441479e+03 6.339446e+01 4.465663e+03 4.457394e+03

#B	A1	A2	A3	BSGC	ASGC1	ASGC2	ASGC3	Sigmanl_para 	 Sigmanl_perp 	 beta 	 alpha_para 	 alpha_perp 	 chi2	 Npoints-dof
#5.187115e+00	1.515449e+04	-5.655648e+03	2.005284e+02	6.828377e+00	1.870347e+04	-5.256988e+03	-3.565989e+02	1.385000e+01	 9.030000e+00	 5.275498e-01	 1.007672e+00	 1.061699e+00	 5.396974e+01	 72-17
